"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","hitsPerc","Condition","genes"
"910","GO:0003676",0.95645942607765,0.0497834613740383,314,4057,"nucleic acid binding","MF",7.73970914468819,"Control","ABL1, ACR, ACTN4, ADARB2, ADK, ZFHX3, ATF1, ATR, BLM, RUNX2, RUNX1, RUNX3, CDH2, CHD2, CHD3, CLNS1A, ATF2, CTNNA1, CUX1, DHX15, DMRT1, DSP, PHC2, EEF1G, EIF4E, EIF4G2, EP300, EPRS1, ERBB4, ESR1, ESR2, ESRRB, ESRRG, ETS1, MECOM, EYA1, FDPS, FOXO3, FLNB, GFI1, GOT2, GRB2, BRF1, GTF3C2, HMGB1, HNF4G, ONECUT1, HES1, RBPJ, AFF3, LMX1A, SMAD2, MAPT, MDM2, MEF2A, MEIS2, MGMT, MITF, MLH1, NR3C2, MSH2, MYBL2, NHLH1, NRF1, ORC4, ORC5, PARN, PAX3, PAX9, POLE2, POLH, POU2F1, RAD51B, RARB, RBBP6, REST, REV3L, RFC1, RFC3, RFX2, RFX3, RORA, RREB1, ATXN1, SHOX2, SKIL, SMARCC1, SOX5, SPTBN1, SRP72, SRPK1, SYCP1, TAF4, TBX5, TBX15, ZEB1, TCF12, TCF20, TCOF1, TEP1, THRB, TOP1, COL14A1, ZSCAN20, ZNF33A, ZNF43, ZBTB25, ZBTB16, ZNF148, TRIM26, ZNF202, ZNF207, ZNF229, FXR1, HMGA2, ZNF282, SORBS2, YBX3, CDK13, EIF3A, EIF4G3, HDAC3, EIF2B3, RPL14, USP10, PRPF3, NEMF, EXO1, AIMP1, SRSF11, ZNF264, NTN1, QKI, AIM2, HAND2, ONECUT2, BAG4, GTPBP1, CREB5, IER2, NCOR1, SECISBP2L, ZNF536, KMT2B, TOX, CTIF, ZNF623, ZBTB24, ZBED4, RBM19, RNF10, ZBTB40, DENND4A, NCOA2, IGF2BP3, KHDRBS3, CELF2, LBX1, FARS2, KIF1C, PPARGC1A, ASCC3, PRDM5, RCAN3, KAT7, ZNF277, DDX19B, DDX42, IKZF2, DIS3, RALY, RIMS1, SPEN, RBM34, MYT1L, SMG1, SETX, ZBTB43, FAM120A, BOP1, CAMTA1, CUX2, SYNE1, PUM2, ZFPM2, CBX6, R3HDM1, KAT6B, MKRN1, SSBP2, ZNF324, ZNF473, AHCTF1, SPATS2L, UPF2, SETBP1, LSM14A, TES, ZBTB20, STAU2, RBMS3, MRPS28, ZCCHC4, ZC3H7A, BRD7, GRHL1, EEF2K, DMGDH, HP1BP3, POLR1D, MTRES1, EIF3L, TRIM33, MAP3K20, BCL11A, GAR1, RBM47, DDX4, L1TD1, INO80, RBFOX1, BNC2, GATAD2A, GIN1, TENT5C, ZCCHC2, PINX1, ENOX1, IFT57, GPATCH2, DNAJC17, ZNF532, HJURP, MACROH2A2, SOX6, ZNF407, PCID2, DCP1A, UBAP2, LHX9, OTUD7B, STOX2, TBX20, JPH2, RPTOR, TSHZ3, EP400, DHX37, DDX55, KMT2C, RBM25, DMRT3, FASTKD5, CELF6, EEFSEC, C14orf93, PKNOX2, PRDM16, SAMSN1, TFB2M, ARHGEF28, DCLRE1C, NUCKS1, SMYD3, FNDC3B, AEN, DDX31, GPBP1, SECISBP2, RBM42, ZMAT4, NSUN7, ZFHX4, DBF4B, CHD9, AKNA, ASXL3, REXO5, TRIM56, SPRTN, BRIP1, ZRANB3, RPF2, ARID5B, KDM2B, TOX2, ZNF628, CTU1, ZNF700, CREB3L1, RBM18, FOXP2, TDRD9, MSI2, ZNF440, TSHZ2, TRIM71, ADAD1, RALYL, E2F7, RBFOX3, ZNF563, GLIS1, ZNF385B, ZNF827, JAKMIP1, SHOC1, GLIS3, ASXL1, ZNF385C, KHDRBS2, ZNF438, JMJD1C, MMS22L, ZNF718, PAN3, NEAT1, FOXR1, ZKSCAN2, MIAT, ZNF723, ZBTB8A, LOC100128988"
"911","GO:0003677",0.946703257419856,0.0622998191818033,196,2355,"DNA binding","MF",8.32271762208068,"Control","ABL1, ACR, ACTN4, ZFHX3, ATF1, ATR, BLM, RUNX2, RUNX1, RUNX3, CHD2, CHD3, ATF2, CUX1, DMRT1, PHC2, EP300, ERBB4, ESR1, ESR2, ESRRB, ESRRG, ETS1, MECOM, FOXO3, GFI1, BRF1, GTF3C2, HMGB1, HNF4G, ONECUT1, HES1, RBPJ, AFF3, LMX1A, SMAD2, MAPT, MEF2A, MEIS2, MGMT, MITF, MLH1, NR3C2, MSH2, MYBL2, NHLH1, NRF1, ORC4, ORC5, PAX3, PAX9, POLE2, POLH, POU2F1, RAD51B, RARB, REST, REV3L, RFC1, RFC3, RFX2, RFX3, RORA, RREB1, ATXN1, SHOX2, SKIL, SMARCC1, SOX5, SYCP1, TAF4, TBX5, TBX15, ZEB1, TCF12, TCF20, THRB, TOP1, ZSCAN20, ZNF33A, ZNF43, ZBTB25, ZBTB16, ZNF148, TRIM26, ZNF202, ZNF207, ZNF229, HMGA2, ZNF282, YBX3, HDAC3, EXO1, ZNF264, NTN1, AIM2, HAND2, ONECUT2, CREB5, IER2, NCOR1, ZNF536, KMT2B, TOX, ZNF623, ZBTB24, ZBED4, RNF10, ZBTB40, DENND4A, NCOA2, LBX1, PPARGC1A, PRDM5, KAT7, ZNF277, IKZF2, SPEN, MYT1L, SMG1, SETX, ZBTB43, CAMTA1, CUX2, ZFPM2, KAT6B, SSBP2, ZNF324, ZNF473, AHCTF1, UPF2, SETBP1, LSM14A, ZBTB20, BRD7, GRHL1, HP1BP3, POLR1D, TRIM33, BCL11A, INO80, BNC2, GATAD2A, IFT57, ZNF532, HJURP, MACROH2A2, SOX6, ZNF407, PCID2, LHX9, OTUD7B, STOX2, TBX20, JPH2, RPTOR, TSHZ3, EP400, KMT2C, DMRT3, PKNOX2, PRDM16, DCLRE1C, NUCKS1, SMYD3, GPBP1, SECISBP2, ZMAT4, ZFHX4, CHD9, AKNA, ASXL3, SPRTN, BRIP1, ZRANB3, ARID5B, KDM2B, TOX2, ZNF628, ZNF700, CREB3L1, FOXP2, ZNF440, TSHZ2, E2F7, ZNF563, GLIS1, ZNF827, SHOC1, GLIS3, ASXL1, ZNF438, JMJD1C, MMS22L, ZNF718, FOXR1, ZKSCAN2, ZNF723, ZBTB8A"
"912","GO:0003678",0.481071512756188,0.675700521807938,7,54,"DNA helicase activity","MF",12.962962962963,"Control","BLM, RFC3, RUVBL1, ASCC3, SETX, BRIP1, NAV2"
"913","GO:0003680",0.10679192738657,0.977341353807065,3,9,"minor groove of adenine-thymine-rich DNA binding","MF",33.3333333333333,"Control","MAPT, HMGA2, HAND2"
"914","GO:0003682",0.680159237176982,0.370948782718625,59,562,"chromatin binding","MF",10.4982206405694,"Control","ACTN4, RUNX2, CHD2, CHD3, ATF2, DMRT1, PHC2, EP300, ESR1, FOXO3, ONECUT1, HES1, RBPJ, SMAD2, MEF2A, MITF, MLH1, MSH2, TRIM37, REST, RIT2, SKIL, SMARCC1, SMARCD1, ZEB1, THRB, TOP1, HMGA2, HDAC3, EXO1, CDYL, TOX, NCOA2, POLR3G, PPARGC1A, SCMH1, ZNF609, RCOR1, CBX6, NIPBL, AUTS2, ATAD2, GRHL1, HP1BP3, SFMBT1, ATAD2B, BCAS3, MACROH2A2, MBD5, TSHZ3, EP400, NUCKS1, ASXL3, BRIP1, ING5, L3MBTL3, TOX2, CREB3L1, ASXL1, JMJD1C"
"915","GO:0003684",0.638433939022691,0.526628404389409,6,69,"damaged DNA binding","MF",8.69565217391304,"Control","BLM, EP300, HMGB1, MSH2, POLH, DCLRE1C"
"916","GO:0003688",0.267260813521686,0.902482889297606,3,16,"DNA replication origin binding","MF",18.75,"Control","ORC4, ORC5, KAT7"
"917","GO:0003689",0.179107580904918,0.963629921338713,2,9,"DNA clamp loader activity","MF",22.2222222222222,"Control","RFC1, RFC3"
"918","GO:0003690",0.716758204034688,0.315710353097964,133,1598,"double-stranded DNA binding","MF",8.32290362953692,"Control","ABL1, ACTN4, ZFHX3, ATF1, RUNX2, RUNX1, RUNX3, CHD2, CHD3, ATF2, CUX1, DMRT1, ERBB4, ESR1, ESR2, ESRRB, ESRRG, ETS1, MECOM, FOXO3, GFI1, BRF1, HMGB1, HNF4G, ONECUT1, HES1, RBPJ, AFF3, LMX1A, SMAD2, MAPT, MEF2A, MEIS2, MITF, MLH1, NR3C2, MSH2, MYBL2, NHLH1, NRF1, ORC4, ORC5, PAX3, PAX9, POU2F1, RAD51B, RARB, REST, RFC1, RFX2, RFX3, RORA, RREB1, SHOX2, SKIL, SOX5, SYCP1, TAF4, TBX5, TBX15, ZEB1, TCF12, THRB, TOP1, ZSCAN20, ZNF33A, ZNF43, ZBTB25, ZBTB16, ZNF148, ZNF202, ZNF229, HMGA2, ZNF282, YBX3, ZNF264, NTN1, AIM2, HAND2, ONECUT2, CREB5, NCOR1, ZNF536, ZNF623, ZBTB24, ZBED4, RNF10, NCOA2, LBX1, PRDM5, KAT7, ZNF277, IKZF2, SETX, ZBTB43, CAMTA1, CUX2, ZNF324, ZNF473, LSM14A, ZBTB20, BRD7, GRHL1, BCL11A, BNC2, MACROH2A2, SOX6, PCID2, LHX9, STOX2, TBX20, RPTOR, DMRT3, PKNOX2, PRDM16, NUCKS1, SMYD3, ZFHX4, SPRTN, ARID5B, KDM2B, ZNF628, ZNF700, CREB3L1, FOXP2, ZNF440, E2F7, ZNF563, GLIS1, GLIS3, ZNF718, FOXR1, ZKSCAN2, ZNF723, ZBTB8A"
"919","GO:0003697",0.538792483181848,0.582739554629302,12,110,"single-stranded DNA binding","MF",10.9090909090909,"Control","BLM, HMGB1, MAPT, MLH1, MSH2, RAD51B, TOP1, SSBP2, NUCKS1, SPRTN, ZRANB3, SHOC1, MMS22L"
"920","GO:0003700",0.797519852927436,0.232889880734603,105,1418,"DNA-binding transcription factor activity","MF",7.40479548660085,"Control","ZFHX3, ATF1, RUNX2, RUNX1, RUNX3, ATF2, CUX1, DMRT1, ESR1, ESR2, ESRRB, ESRRG, ETS1, MECOM, FOXO3, GFI1, HNF4G, ONECUT1, HES1, RBPJ, AFF3, LMX1A, SMAD2, MEF2A, MEIS2, MITF, NR3C2, MYBL2, NHLH1, NRF1, PAX3, PAX9, POU2F1, RARB, REST, RFX2, RFX3, RORA, RREB1, SHOX2, SKIL, SOX5, TBX5, TBX15, ZEB1, TCF12, THRB, ZSCAN20, ZNF33A, ZNF43, ZBTB25, ZBTB16, ZNF148, ZNF202, ZNF229, ZNF282, ZNF264, NTN1, HAND2, ONECUT2, CREB5, ZNF536, ZNF623, ZBTB24, ZBED4, ZBTB40, LBX1, PRDM5, IKZF2, MYT1L, ZBTB43, CUX2, ZNF324, ZNF473, ZBTB20, GRHL1, BCL11A, ZNF532, SOX6, LHX9, STOX2, TBX20, JPH2, TSHZ3, DMRT3, PKNOX2, PRDM16, TFB2M, GPBP1, ZFHX4, ZNF628, ZNF700, CREB3L1, FOXP2, ZNF440, TSHZ2, E2F7, ZNF563, GLIS1, GLIS3, ZNF438, ZNF718, FOXR1, ZKSCAN2, ZNF723, ZBTB8A"
"921","GO:0003707",0.380553219302745,0.792338891482477,5,25,"nuclear steroid receptor activity","MF",20,"Control","ESR1, ESR2, ESRRB, ESRRG, NR3C2"
"922","GO:0003712",0.507967596016059,0.548655234919546,58,481,"transcription coregulator activity","MF",12.0582120582121,"Control","ABL1, ACTN4, ACTN2, ARRB1, BRDT, CRYM, EP300, ETS1, NRG1, HMGB1, LMO1, TRIM37, NAB1, PRKN, PTPN14, SMARCC1, SMARCD1, SS18, HMGA2, SUPT3H, RUVBL1, HDAC3, LDB2, CDYL, NCOR1, HDAC9, MED13, AASS, NCOA2, PPARGC1A, KAT7, RALY, SPEN, KDM4C, RCOR1, CAMTA1, MED13L, ZFPM2, KAT6B, NIPBL, TAF5L, HIPK2, BRD7, SFMBT1, WWOX, ZMIZ1, KMT2C, PRDM16, NUCKS1, AKIRIN1, KDM7A, ARID5B, KDM2B, TOX2, IL31RA, ASXL1, JMJD1C, KCTD1, SCAI"
"923","GO:0003713",0.461714162568959,0.611932245410297,33,265,"transcription coactivator activity","MF",12.4528301886792,"Control","ABL1, ACTN4, ACTN2, ARRB1, BRDT, EP300, ETS1, HMGB1, LMO1, TRIM37, SMARCC1, SMARCD1, SS18, SUPT3H, RUVBL1, MED13, NCOA2, PPARGC1A, KDM4C, ZFPM2, KAT6B, TAF5L, HIPK2, BRD7, WWOX, ZMIZ1, KMT2C, PRDM16, NUCKS1, ARID5B, TOX2, IL31RA, ASXL1"
"924","GO:0003714",0.908623045016497,0.138478963278121,17,185,"transcription corepressor activity","MF",9.18918918918919,"Control","CRYM, HMGB1, PRKN, HMGA2, HDAC3, CDYL, NCOR1, HDAC9, AASS, SPEN, RCOR1, ZFPM2, NIPBL, HIPK2, BRD7, SFMBT1, KCTD1, SCAI"
"925","GO:0003720",0.399360981334668,0.918285989865485,1,7,"telomerase activity","MF",14.2857142857143,"Control","TEP1"
"926","GO:0003723",0.775112283556409,0.253842094612663,131,1868,"RNA binding","MF",7.01284796573876,"Control","ACTN4, ADARB2, ADK, CDH2, CHD2, CHD3, CLNS1A, CTNNA1, DHX15, DSP, EIF4E, EIF4G2, EP300, EPRS1, EYA1, FDPS, FLNB, GOT2, GRB2, HMGB1, MAPT, MDM2, PARN, RBBP6, ATXN1, SPTBN1, SRP72, SRPK1, TCF20, TCOF1, TEP1, TOP1, COL14A1, ZNF207, FXR1, SORBS2, YBX3, CDK13, EIF3A, EIF4G3, RPL14, USP10, PRPF3, NEMF, AIMP1, SRSF11, QKI, BAG4, GTPBP1, SECISBP2L, CTIF, ZBED4, RBM19, IGF2BP3, KHDRBS3, CELF2, FARS2, KIF1C, PPARGC1A, ASCC3, RCAN3, DDX19B, DDX42, DIS3, RALY, RIMS1, SPEN, RBM34, SMG1, SETX, FAM120A, BOP1, SYNE1, PUM2, CBX6, R3HDM1, MKRN1, SPATS2L, UPF2, LSM14A, TES, STAU2, RBMS3, MRPS28, ZC3H7A, DMGDH, MTRES1, EIF3L, MAP3K20, GAR1, RBM47, DDX4, L1TD1, RBFOX1, TENT5C, PINX1, ENOX1, DNAJC17, PCID2, DCP1A, UBAP2, DHX37, DDX55, KMT2C, RBM25, FASTKD5, CELF6, EEFSEC, C14orf93, SAMSN1, TFB2M, ARHGEF28, NUCKS1, FNDC3B, DDX31, GPBP1, SECISBP2, RBM42, NSUN7, REXO5, TRIM56, RPF2, KDM2B, CTU1, RBM18, TDRD9, MSI2, TRIM71, ADAD1, RALYL, RBFOX3, JAKMIP1, KHDRBS2, PAN3, NEAT1, MIAT, LOC100128988"
"927","GO:0003724",0.234367317984652,0.86320355195758,9,72,"RNA helicase activity","MF",12.5,"Control","DHX15, DDX19B, DDX42, DDX4, DHX37, DDX55, DDX31, BRIP1, TDRD9"
"928","GO:0003725",0.93733913348239,0.133894958780786,5,72,"double-stranded RNA binding","MF",6.94444444444444,"Control","ADARB2, DHX15, LSM14A, STAU2, ADAD1"
"929","GO:0003726",0.340756165552568,0.903110492541858,2,6,"double-stranded RNA adenosine deaminase activity","MF",33.3333333333333,"Control","ADARB2, ADAD1"
"930","GO:0003727",0.612259941244433,0.519382396021363,10,87,"single-stranded RNA binding","MF",11.4942528735632,"Control","ADARB2, ATXN1, FXR1, CBX6, LSM14A, RBMS3, L1TD1, MSI2, KHDRBS2, PAN3"
"931","GO:0003729",0.909443190587758,0.125895004570273,27,595,"mRNA binding","MF",4.53781512605042,"Control","EIF4G2, PARN, FXR1, YBX3, EIF3A, EIF4G3, QKI, SECISBP2L, IGF2BP3, KHDRBS3, CELF2, SPEN, PUM2, LSM14A, STAU2, RBMS3, RBM47, RBFOX1, DCP1A, RBM25, CELF6, EEFSEC, SECISBP2, RBM42, MSI2, RBFOX3, KHDRBS2"
"932","GO:0003730",0.744615482494189,0.360598795682022,11,256,"mRNA 3'-UTR binding","MF",4.296875,"Control","PARN, FXR1, YBX3, SECISBP2L, IGF2BP3, CELF2, PUM2, RBMS3, RBM47, RBFOX1, SECISBP2"
"933","GO:0003735",0.98490837129828,0.0792910916552144,1,161,"structural constituent of ribosome","MF",0.62111801242236,"Control","RPL14"
"934","GO:0003743",0.131219667764278,0.943858314604083,6,50,"translation initiation factor activity","MF",12,"Control","EIF4E, EIF4G2, EIF3A, EIF4G3, EIF2B3, EIF3L"
"935","GO:0003746",0.116833787980773,0.970703832793485,3,18,"translation elongation factor activity","MF",16.6666666666667,"Control","EEF1G, GTPBP1, EEFSEC"
"936","GO:0003756",0.073800362968772,0.977984822013286,5,18,"protein disulfide isomerase activity","MF",27.7777777777778,"Control","PIGK, PDIA6, TMX3, ENOX1, PDILT"
"937","GO:0003774",0.24979535393761,0.817835993922217,25,111,"cytoskeletal motor activity","MF",22.5225225225225,"Control","DNAH5, DNAH6, DNAH8, DNAH9, KIF5A, MYO1D, MYO1E, MYO5B, MYO7B, MYO9A, MYO9B, DNAH11, KIF1C, MYO16, DNAH1, MYO15A, MYO3A, KIF26B, DNAH3, DNAH7, STARD9, MYO1G, KIF18A, MYO3B, DNHD1"
"938","GO:0003777",0.413813060664263,0.699028424273952,14,67,"microtubule motor activity","MF",20.8955223880597,"Control","DNAH5, DNAH6, DNAH8, DNAH9, KIF5A, DNAH11, KIF1C, DNAH1, KIF26B, DNAH3, DNAH7, STARD9, KIF18A, DNHD1"
"939","GO:0003779",0.0734378226084271,0.942970725060556,79,426,"actin binding","MF",18.5446009389671,"Control","ABL1, ACTN4, ACTN2, ADD3, CALD1, CAMK2B, CNN1, CTNNA1, CTNNA2, EPB41L1, EPB41L2, FLNB, GC, HCLS1, HIP1, ITGB1, KCNMA1, ABLIM1, MAPT, MYBPC1, MYL2, MYO1D, MYO1E, MYO5B, MYO7B, MYO9A, MYO9B, NEB, PRKN, PRKCE, SLC6A2, SNTB1, SPTA1, SPTBN1, SVIL, TLN1, TTN, WIPF1, GAS7, HOMER2, ACTR3, CORO2B, NEBL, SORBS1, PDLIM5, DSTN, VASH1, LIMCH1, PALLD, MYO16, SYNE1, DAAM2, RAI14, CTNNA3, TMOD2, MYO15A, FXYD5, MYO3A, SNTG1, SNTG2, INO80, PPP1R9A, FERMT1, BAIAP2L1, FMN2, CGN, KLHL1, SHTN1, PKNOX2, MYO1G, VPS16, FHOD3, KIF18A, ESPN, NCALD, FMNL2, PHACTR3, XIRP2, MYO3B, SYNPO2, ACTR3C"
"940","GO:0003785",0.378227140088088,0.807901603319028,4,25,"actin monomer binding","MF",16,"Control","ABL1, MYL2, PRKCE, PKNOX2"
"941","GO:0003810",0.635459249870902,0.753920684195653,1,9,"protein-glutamine gamma-glutamyltransferase activity","MF",11.1111111111111,"Control","F13A1"
"942","GO:0003823",0.124954145959502,0.95136884111545,5,64,"antigen binding","MF",7.8125,"Control","HLA-G, KLRD1, SPON2, SLC7A9, EP400"
"943","GO:0003824",0.456229962224494,0.564635761521304,593,5235,"catalytic activity","MF",11.3276026743075,"Control","ABCA1, ABL1, ACR, ACTG2, ACYP2, ADARB2, ADCY1, ADK, AHCY, AKT2, ALDH1A1, ALK, ALOX5AP, ALOX12B, RHOH, ARSB, ATP2B2, ATR, BCR, BLM, BMPR1B, BMPR2, BPGM, MPPED2, CA12, CAMK2B, CBLB, CD38, ENTPD6, CDC25A, CDC42, CDK6, CFTR, CHD2, CHD3, ERCC8, CPB1, CPD, ATF2, CRYM, MAPK14, CSNK2A1, CYLD, CYP2C18, DGKB, DGKG, DAPK1, DBH, DCK, DCT, DHX15, DGUOK, DLG1, DLG2, DLST, DNAH5, DNAH6, DNAH8, DNAH9, DPYD, DPYSL3, ENPEP, EP300, EPHA3, EPHA4, EPHA5, EPHA8, EPHB1, EPHB2, EPRS1, ERBB4, MECOM, EXT1, EXT2, EYA1, EYA2, F13A1, FDPS, FDX1, FER, FGFR2, FHIT, ADAM2, FYN, GAD2, GAK, GALNT1, GALNT2, GATM, GBE1, GCNT1, GFPT1, GCLC, GLDC, GMDS, GMPR, GNAL, GNAO1, GOT2, GPD2, GRK5, GUCY1A2, HK1, HLCS, HMGB1, HPGD, HSPA5, IGF2R, IKBKB, INPP1, INPP5A, INPP5D, INSR, KIF5A, LIPC, LTBP1, LYN, MAN1A1, MARK3, MDM2, MAP3K5, MGAT5, MGMT, MGST2, MIPEP, MLH1, MMP10, MSH2, MSRA, MTHFR, MTR, TRIM37, MUSK, MVK, MYO1E, MYO9B, NT5E, ROR2, ORC4, PCSK6, PAH, PAK1, PAPPA, PRKN, PARN, PCSK2, PDE1C, PDE4B, PDE4D, PDE9A, PFKFB3, PIK3C2G, PIK3C3, PIK3CD, PLA2G4A, PLCB4, PLCL1, PLCG2, POLE2, POLH, PPEF2, PREP, PRKCA, PRKCE, PRKCH, PRKG1, MAPK4, MAP2K5, MAP2K6, RELN, TMPRSS15, KLK6, PTGIS, PTPN14, PTPRC, PTPRD, PTPRK, PTPRM, PTPRN2, PTPRR, RAB4A, MAP4K2, RAD51B, RAP1A, RBBP6, REV3L, RFC1, RFC3, RGS3, RGS7, RGS12, GRK1, RIT2, RPS6KA2, RRM1, ST6GAL1, SPAG1, SPAM1, SRPK1, ADAM17, TEC, TEP1, TGFBR2, TLL1, TOP1, TRIO, TTN, UBE2E1, UBE2H, UGP2, UGT2B17, UGT8, XDH, TRIM26, PXDN, HMGA2, ST8SIA2, ACOX3, PIP5K1B, CUL2, CDC42BPA, RGS5, KCNAB2, DGKD, CPZ, CDC14A, RUVBL1, CDK13, ABCB11, PDE5A, DNAH11, RNGTT, RIPK2, SUCLG2, IL18R1, INPP4B, NRP2, HDAC3, KSR1, MTMR3, BTRC, USP13, KALRN, PAPSS1, USP10, MTMR4, EXO1, DGKI, KCNAB3, AURKB, LARGE1, STK17A, PTER, TRIP12, TAOK2, NDST3, SELENOF, FADS2, CYP7B1, CDYL, ECEL1, ATG5, ADAMTS3, PTGES, ATP6V1G1, GTPBP1, ENTPD4, GDA, RGS6, HS2ST1, UBE3C, PRORP, ULK2, HDAC9, KMT2B, CKAP5, TLK1, RNF10, HS3ST4, HS3ST3B1, GNE, PIGK, SAE1, PTPRU, UST, PDIA6, AASS, RCL1, PRMT3, CTDSPL, ABCA10, TESK2, ARIH2, MERTK, POLR3G, FARS2, RBBP9, KIF1C, PDE10A, USP20, PNPLA6, ASCC3, CLP1, SLC27A2, RAB31, ADAMTS13, PTPN21, PRDM5, PTPRT, KAT7, RABL2A, CHEK2, PADI2, DDX19B, DDX42, ACOT7, MGLL, VASH1, CILK1, ENPP4, DIS3, SACM1L, PLCH1, MAST3, PHLPP2, TNIK, SMG1, SETX, HECW1, KDM4C, TTLL5, CDK19, COLGALT2, MAST2, DIP2A, SULF1, PLCB1, OTUD3, MGRN1, TRIM2, NEDD4L, SIK3, ZDHHC17, PIP5K1C, ETHE1, SEC11A, KAT6B, PIGN, PDSS1, MKRN1, RAB38, SULT4A1, MGAT4C, NIPBL, MTHFD1L, ZDHHC5, IPCEF1, SETBP1, LTN1, DNM3, KLK13, ABCA12, TPK1, PALD1, STK39, HIPK2, ATAD2, ZCCHC4, EEF2K, DMGDH, HUNK, PIK3R4, NOX4, CHST11, PDE11A, ATL1, POLR1D, ABHD5, ABHD17B, HSD17B12, HSD17B14, HAO2, PLCE1, ZDHHC2, CRIM1, PRKAG2, AZIN1, TRIM33, PADI3, WWOX, ATP8A2, MAP3K20, MYO3A, YBEY, NANS, DNAJC10, ATAD2B, ANKIB1, RNF216, TMX3, DDX4, INO80, ARL15, P4HTM, DIRAS2, TENT5C, CDKAL1, HERC6, MARCHF1, USP47, ENOX1, FIGN, RFWD3, RNF220, ARL8B, STEAP3, PGM2, ACOXL, CPPED1, ACER3, CHDH, STK32B, STYK1, DNAH3, GALNT10, STAB2, BMP2K, TASP1, CSGALNACT1, DCP1A, ALLC, DNAH7, GPCPD1, MMP26, TMPRSS4, AGPAT3, CA10, OTUD7B, ADAMTS9, PDSS2, CAMK1D, PELI2, ZMIZ1, PPM1H, HECW2, HACE1, MARCHF4, DPP10, EP400, DHX37, RNF213, VAT1L, DDX55, ABHD17C, KMT2C, CARD18, HPSE2, LDAH, GUF1, PAPPA2, EEFSEC, PRDM16, LHPP, RBKS, PBLD, XYLT1, TFB2M, RGS18, GALNT17, DCLRE1C, NDST4, UNKL, SMYD3, AEN, DDX31, STK33, DUSP26, METTL22, NDUFAF5, MMP28, FA2H, NOX5, ACSS3, GALNT14, GALNT12, GTDC1, NSUN7, DHRS12, SUGCT, CAMKMT, EPHX3, NEK11, THSD4, ATP8B4, DGLUCY, TMEM62, FBXO11, CHD9, DDHD1, KDM7A, PTDSS2, HM13, SGPP1, REXO5, ADAMTS12, TRIM56, ST6GALNAC5, KIF18A, PITPNM3, KATNAL2, CHST9, ATG10, KCTD10, SPRTN, IMMP2L, BRIP1, ADGRV1, ZRANB3, ARL6, USP42, METTL25, RNF135, CARD11, MAP3K21, KDM2B, CRACR2A, PYROXD2, GPAT3, AGBL4, ALG10, UBASH3B, PHYKPL, GGACT, NAV3, NAV2, UBE3D, CTU1, MYLK3, MTG1, STYXL2, TBCK, TP53RK, GALNT13, RAB3C, C10orf90, CPXM2, TDRD9, TARS3, AGBL1, B4GALNT2, TYW3, TRIM71, UROC1, ADAD1, AASDH, MYO3B, MACROD2, TRPM6, B3GNTL1, LIPI, NEK10, MBOAT1, RNF217, ABCA13, SHOC1, PRUNE2, USP54, TMTC2, ALDH1L2, UGT3A2, ADAMTS16, ADAMTS17, ADAMTS18, ABHD3, PLD5, PRSS55, ADAM32, PDILT, HIPK1, JMJD1C, MMD2, RSBN1L, AFG1L, TECRL, METAP1D, MBLAC1, PAN3, GK5, ST6GALNAC3, SGMS1, HS6ST3, KSR2, NT5DC4, EPHA6, RAB37, CHSY3, ST8SIA6, METTL2A, KY, ABCB5, HEPHL1, ATP13A5, SEPTIN14, FTCDNL1, NMNAT3, GALNT18, MAST4, CAPN8, IQCA1L, HEATR4, NPEPPSP1, GALNTL6, FAM86C2P, METTL24, DHRS4L1, CRPPA, RNF212B"
"944","GO:0003828",0.268836634869181,0.935492208159382,2,6,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity","MF",33.3333333333333,"Control","ST8SIA2, ST8SIA6"
"945","GO:0003829",0.0469742815466077,0.999249124499101,1,3,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity","MF",33.3333333333333,"Control","GCNT1"
"946","GO:0003835",0.263984495817498,0.979821849860947,1,2,"beta-galactoside alpha-2,6-sialyltransferase activity","MF",50,"Control","ST6GAL1"
"947","GO:0003841",0.392548137390954,0.82194618923372,3,18,"1-acylglycerol-3-phosphate O-acyltransferase activity","MF",16.6666666666667,"Control","ABHD5, AGPAT3, GPAT3, MBOAT1"
"948","GO:0003844",0.360931354896935,1,1,1,"1,4-alpha-glucan branching enzyme activity","MF",100,"Control","GBE1"
"949","GO:0003851",0.12614716665354,1,1,1,"2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity","MF",100,"Control","UGT8"
"950","GO:0003857",0.645661334210242,0.750705697879245,1,7,"3-hydroxyacyl-CoA dehydrogenase activity","MF",14.2857142857143,"Control","HSD17B12"
"951","GO:0003873",0.399305668225513,0.927245203347136,1,4,"6-phosphofructo-2-kinase activity","MF",25,"Control","PFKFB3"
"952","GO:0003882",0.100473115917146,1,1,1,"CDP-diacylglycerol-serine O-phosphatidyltransferase activity","MF",100,"Control","PTDSS2"
"953","GO:0003887",0.518963844200767,0.717183801863716,3,23,"DNA-directed DNA polymerase activity","MF",13.0434782608696,"Control","POLE2, POLH, REV3L"
