"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","hitsPerc","Condition","genes"
"88","GO:0006954",0.0192979236578983,0.985878914277563,78,867,"inflammatory response","BP",8.99653979238754,"Control","ADCY1, ALOX5AP, BCR, BMPR1B, BPGM, C5, CD6, MAPK14, CYLD, EDNRB, EPHB2, ESR1, ETS1, EXT1, FANCD2, FCER1A, FCGR2B, FYN, HK1, HMGB1, TNC, IFNGR1, RBPJ, IKBKB, CXCL8, IL16, ITGAL, ITGB1, LYN, MAPT, MGST2, CD200, MVK, NT5E, PIK3CD, PLCG2, SERPINF2, PSG9, PTGFR, PTGIS, PTPRC, RORA, SCN9A, TACR1, TLR5, FXR1, ATRN, TNFSF11, RIPK2, IL18R1, LARGE1, AIMP1, AIM2, PTGES, HDAC9, KLRG1, TNIP1, CXCL13, SCN11A, MGLL, FBXL2, STK39, NOX4, ACER3, NLRP2, MMP26, CAMK1D, HAMP, CARD18, MCPH1, AKNA, ADAMTS12, TSPAN18, MYLK3, PIK3AP1, IL31RA, LRFN5, IL34, IL27"
"89","GO:0007043",0.0130781128327333,0.992418514579112,34,154,"cell-cell junction assembly","BP",22.0779220779221,"Control","ANK2, APC, CD9, CDH1, CDH2, CDH4, CDH7, CDH8, CDH11, CDH12, CDH13, CDH18, CTNNA1, CTNND2, DLG1, DSG1, EPHB2, FER, IKBKB, PRKCA, PRKCH, TBX5, TJP1, TLN1, UGT8, PKP4, DLG5, PATJ, PIP5K1C, CNTNAP2, CDH20, CDH26, FRMPD2, HIPK1, CDHR3"
"90","GO:0007264",0.00724134859900868,0.994851700364928,95,482,"small GTPase mediated signal transduction","BP",19.7095435684647,"Control","ABCA1, ABL1, RHOH, ARRB1, BCR, KRIT1, CDC42, CDH13, DAB1, DOCK1, DOCK3, LPAR1, EPHB2, GRB2, RAPGEF1, ITGB1, KITLG, MYO9A, MYO9B, RELN, RAB4A, RAP1A, RASA2, RASGRF1, RASGRF2, RIT2, ROBO1, SOS1, TGFB2, TIAM1, TRIO, VAV1, VAV2, KSR1, KALRN, SLIT2, NTN1, RALGPS1, RAPGEF2, DOCK4, ARHGAP32, RAPGEF5, ARHGEF11, ELMO1, SRGAP3, IQSEC1, DENND4A, DLC1, VAV3, ARFGEF1, SH2B2, AKAP13, ARHGAP26, SIPA1L3, RGL1, MCF2L, PSD3, ARHGEF12, ARHGEF18, CD2AP, RAB38, SIPA1L1, AUTS2, FBXO8, ARHGEF3, PLCE1, DOCK10, ARHGEF40, ARHGAP15, ARHGAP31, HACE1, ARHGAP20, SHTN1, DENND1A, ARHGEF28, MAPKAP1, ARHGAP10, ARHGAP28, DOCK5, ARHGAP39, ARHGAP24, KCTD10, SYDE2, CGNL1, DOCK7, STARD13, ARHGAP42, CADM4, CCDC125, DOK6, SPATA13, MMD2, RALGAPA1, KSR2, SCAI, ARHGAP40"
"91","GO:0007265",0.00752908458321135,0.995050269412053,62,334,"Ras protein signal transduction","BP",18.562874251497,"Control","ABCA1, ABL1, ARRB1, BCR, CDC42, CDH13, LPAR1, EPHB2, GRB2, RAPGEF1, ITGB1, KITLG, MYO9B, RAB4A, RAP1A, RASA2, RASGRF1, RASGRF2, RIT2, ROBO1, SOS1, TGFB2, TIAM1, KSR1, NTN1, RALGPS1, RAPGEF2, RAPGEF5, ARHGEF11, ELMO1, IQSEC1, DENND4A, DLC1, ARFGEF1, SH2B2, AKAP13, RGL1, MCF2L, PSD3, ARHGEF12, ARHGEF18, AUTS2, FBXO8, ARHGEF3, PLCE1, HACE1, ARHGAP20, SHTN1, DENND1A, ARHGEF28, MAPKAP1, DOCK5, ARHGAP24, KCTD10, SYDE2, STARD13, ARHGAP42, CADM4, CCDC125, DOK6, MMD2, KSR2, SCAI"
"92","GO:0007266",0.0198223079834886,0.988955417926214,26,132,"Rho protein signal transduction","BP",19.6969696969697,"Control","ABCA1, ABL1, ARRB1, BCR, CDC42, CDH13, LPAR1, ITGB1, MYO9B, RIT2, ROBO1, NTN1, ARHGEF11, DLC1, AKAP13, MCF2L, ARHGEF12, ARHGEF18, ARHGEF3, ARHGAP20, SHTN1, ARHGEF28, KCTD10, STARD13, ARHGAP42, CCDC125, SCAI"
"93","GO:0007268",0.0267545824563486,0.97883016528481,139,738,"chemical synaptic transmission","BP",18.8346883468835,"Control","ABL1, ASIC2, ADCY1, APBA2, BCR, CACNA1A, CACNA1B, CACNA1E, CACNB4, CAMK2B, CD38, CDH1, CDH2, CDH8, CDH11, CHRM2, CHRNB2, DBH, DCC, DLG1, DLG2, EIF4E, EPHA4, EPHB1, EPHB2, EXT1, FGF12, FYN, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GAD2, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, GRM1, GRM7, GRM8, HIP1, HTR1F, ITGB1, KCND2, KCNJ10, KCNQ3, KIF5A, LAMA2, LRP6, MAPT, ROR2, OPRK1, PRKN, PDE9A, SERPINE2, PLCL1, PRKCE, RELN, PTPRD, PTPRN2, RAP1A, RASGRF1, RASGRF2, RIT2, RPS6KA2, SLC1A2, SLC1A3, SLC6A2, SLC8A3, SLC12A4, SYT1, TACR1, TRIO, FXR1, SYN3, DYSF, PPFIA2, DGKI, LARGE1, DLGAP1, NRXN1, RAPGEF2, RIMS2, CPLX1, NMU, LZTS1, GPR176, NTNG1, NLGN1, RPH3A, RAB3GAP1, SHANK2, SORCS3, RIMS1, UNC13A, ERC1, PLCB1, CUX2, SYNE1, PIP5K1C, RIMBP2, SIPA1L1, ERC2, MYOF, STAU2, PCLO, TMOD2, SHANK1, ZDHHC2, PPP1R9A, SLC4A10, LRFN2, GPR158, SORCS2, TSHZ3, LRRC4C, CACNG8, EXOC4, CLSTN2, TMEM108, MCTP1, NETO1, DTNBP1, CNTNAP4, BTBD9, GRIN3A, RIMS4, CNTN4, IGSF11, CDHR3, NALCN, UNC13C, SHISA9"
"94","GO:0007339",0.0293485324422079,0.99155010865801,6,38,"binding of sperm to zona pellucida","BP",15.7894736842105,"Control","ACR, ADAM2, SPAM1, TEX101, PRSS55, ADAM32"
"95","GO:0007342",0.0200832550338509,0.996419904360082,4,25,"fusion of sperm to egg plasma membrane involved in single fertilization","BP",16,"Control","CD9, ADAM2, SPAM1, NOX5"
"96","GO:0007605",0.0408145079004147,0.974064329104043,34,152,"sensory perception of sound","BP",22.3684210526316,"Control","ASIC2, ATP2B2, CACNA1D, CHRNB2, CRYM, GSDME, EYA1, GRM7, KCNE1, KCNQ1, KCNQ3, LRP2, MYO7B, ROR1, PAX3, SLC1A3, THRB, USH2A, CDC14A, LARGE1, HOMER2, NIPBL, LRIG1, MYO15A, CLIC5, MYO3A, CNTN5, PCDH15, FBXO11, ESPN, ADGRV1, NAV2, PKHD1L1, MYO3B, LHFPL3, GRXCR1"
"97","GO:0008013",0.0429974275605658,0.975969575288864,22,82,"beta-catenin binding","MF",26.8292682926829,"Control","APC, CDH1, CDH2, CTNNA1, CTNNA2, CTNND2, CXADR, EP300, ESR1, FOXO3, PRKN, PTPRK, RORA, NUMB, BTRC, DLG5, PTPRU, PTPRT, GRIP1, CTNNA3, RNF220, AJAP1, CDH26"
"98","GO:0008097",0.0287890716350454,0.998007833261459,2,8,"5S rRNA binding","MF",25,"Control","MDM2, RPF2"
"99","GO:0008277",0.0112821648244022,0.993893581582444,28,134,"regulation of G protein-coupled receptor signaling pathway","BP",20.8955223880597,"Control","ARRB1, CALCR, GRK5, CXCL8, INPP5A, PDE4B, PRKCA, RGS3, RGS7, RGS12, GRK1, TULP3, RGS5, HOMER2, RGS6, USP20, MGLL, FRMPD1, PLCB1, MGRN1, TMOD2, PLCE1, RIC8B, GPR158, KCTD16, RGS18, CAMKMT, KCTD8"
"100","GO:0008354",0.00697882832591525,0.999340127546976,4,8,"germ cell migration","BP",50,"Control","CXADR, DMRT1, ITGB1, PDILT"
"101","GO:0008569",0.0328857573316094,0.99007704152729,9,17,"minus-end-directed microtubule motor activity","MF",52.9411764705882,"Control","DNAH5, DNAH6, DNAH8, DNAH9, DNAH11, DNAH1, DNAH3, DNAH7, DNHD1"
"102","GO:0008584",0.0308298867216962,0.982346628845639,24,147,"male gonad development","BP",16.3265306122449,"Control","CTNNA1, DMRT1, ESR1, FER, ADAM2, GFRA1, INSR, KCNE1, LRP2, KITLG, MSH2, RRM1, TGFB2, WNT2B, YBX3, ZFPM2, TESC, LHX9, DHX37, CSMD1, KIF18A, BRIP1, ARID5B, ADAM32"
"103","GO:0009068",0.0173630609124989,0.996620035641897,5,16,"aspartate family amino acid catabolic process","BP",31.25,"Control","CRYM, DLST, GOT2, AASS, SLC25A21"
"104","GO:0009137",0.0271064303485792,0.998467550610129,2,5,"purine nucleoside diphosphate catabolic process","BP",40,"Control","NT5E, ENTPD4"
"105","GO:0009154",0.0251837226951867,0.990100213399153,11,44,"purine ribonucleotide catabolic process","BP",25,"Control","NT5E, PDE4B, PDE4D, PDE9A, XDH, PDE5A, SUCLG2, ENTPD4, GDA, PDE10A, ACOT7"
"106","GO:0009170",0.0110479680844216,0.998408586035588,5,10,"purine deoxyribonucleoside monophosphate metabolic process","BP",50,"Control","ADK, DCK, DGUOK, XDH, GDA"
"107","GO:0009171",0.0203678713574104,1,3,3,"purine deoxyribonucleoside monophosphate biosynthetic process","BP",100,"Control","ADK, DCK, DGUOK"
"108","GO:0009181",0.0271064303485792,0.998467550610129,2,5,"purine ribonucleoside diphosphate catabolic process","BP",40,"Control","NT5E, ENTPD4"
"109","GO:0009261",0.0499109630400098,0.977049219707336,12,50,"ribonucleotide catabolic process","BP",24,"Control","DPYD, NT5E, PDE4B, PDE4D, PDE9A, XDH, PDE5A, SUCLG2, ENTPD4, GDA, PDE10A, ACOT7"
"110","GO:0009449",0.0425997523381258,0.994937132139064,3,6,"gamma-aminobutyric acid biosynthetic process","BP",50,"Control","ALDH1A1, GAD2, SLC1A3"
"111","GO:0009986",0.00641944913858788,0.995214737848281,125,872,"cell surface","CC",14.3348623853211,"Control","ABCA1, ANK3, ARSB, ASTN1, CXCR5, BMPR2, CD6, CD8B2, CD9, CD22, CD38, ENTPD6, CDH2, CDH13, CFTR, CHRNB2, DCC, LPAR1, EFNA5, ENPEP, EPHA4, EPHA5, EPHB2, FCER1A, FCGR2B, GPC5, FGFR2, ADAM2, GFRA1, GFRA2, GHR, GPR37, GRIA1, GRIA2, GRIN2B, HLA-G, HMGB1, HSPA5, IGF2R, IL2RB, INSR, ITGA1, ITGAE, ITGAL, ITGAX, ITGB1, KCNE1, KCNN2, KCNQ1, KCNQ3, KLRD1, LRP2, LRP6, LYN, MAP3K5, CD200, NCAM1, NT5E, ROR1, ROR2, PCSK6, PKHD1, SERPINF2, PSG9, PTGFRN, PTPRC, PTPRK, ROBO1, ROBO2, SDC4, SLC1A2, SLC1A3, SLC4A3, SLC6A2, ADAM17, TACR1, TGFBR2, TLN1, PXDN, PICALM, PPFIA2, UNC5C, ABCB11, SLC4A4, TNFRSF10C, AIMP1, ITGBL1, NRXN1, SDC3, GPC6, COLEC10, ADAMTS13, PTPRT, NLGN1, DIP2A, SULF1, ZDHHC5, CNTNAP2, HAVCR1, KCNH5, TMX3, ENOX1, STAB2, AJAP1, PDGFC, RGMA, ADAMTS9, LRFN2, CLSTN2, CLMP, HM13, ADGRV1, CLEC6A, MUC16, SLAMF6, TMEM123, ANTXR2, IL31RA, UNC5D, LRFN5, ADGRF5, VWDE, IL27, SCARA5, TSPAN33, RTN4RL2"
"112","GO:0009988",0.0247116258087808,0.989893788099439,11,71,"cell-cell recognition","BP",15.4929577464789,"Control","ACR, CD6, CD9, DLG1, EPHB1, ADAM2, NEDD9, SPAM1, TEX101, PRSS55, ADAM32"
"113","GO:0010002",0.00300603798028844,0.999549552174749,6,16,"cardioblast differentiation","BP",37.5,"Control","NRG1, RBPJ, ITGB1, REST, TBX5, TGFB2"
"114","GO:0010650",0.0343125705563828,1,3,3,"positive regulation of cell communication by electrical coupling","BP",100,"Control","ANK3, TBX5, TRDN"
"115","GO:0010727",0.0427486297713326,0.996635776000296,2,6,"negative regulation of hydrogen peroxide metabolic process","BP",33.3333333333333,"Control","CTNS, FYN"
"116","GO:0010728",0.0434637623122643,0.996365928423192,2,7,"regulation of hydrogen peroxide biosynthetic process","BP",28.5714285714286,"Control","CTNS, FYN"
"117","GO:0010730",0.0241635232555772,0.999205257857194,2,3,"negative regulation of hydrogen peroxide biosynthetic process","BP",66.6666666666667,"Control","CTNS, FYN"
"118","GO:0010950",0.0380301524089193,0.978475860964075,21,154,"positive regulation of endopeptidase activity","BP",13.6363636363636,"Control","DAPK1, EPHA4, FYN, GRIN2B, HIP1, HMGB1, LYN, MAPT, MAP3K5, REST, ROBO1, XDH, PICALM, CRADD, RIPK2, AIM2, DLC1, ARL6IP5, IFT57, NLRP2, APH1B"
"119","GO:0010952",0.031952170688404,0.981960925059751,22,168,"positive regulation of peptidase activity","BP",13.0952380952381,"Control","DAPK1, EPHA4, FYN, GRIN2B, HIP1, HMGB1, LYN, MAPT, MAP3K5, REST, ROBO1, XDH, PICALM, CRADD, RIPK2, AIM2, DLC1, ARL6IP5, IFT57, NLRP2, DDRGK1, APH1B"
"120","GO:0010975",0.027515269196363,0.979221229911495,99,441,"regulation of neuron projection development","BP",22.4489795918367,"Control","ABL1, ALK, ARSB, ATF1, ADGRB3, BMPR2, CAMK2B, CD38, CDH1, CDH2, CDH4, CHRNB2, CTNNA2, CUX1, DAB1, DGKG, DCC, DGUOK, DPYSL3, DSCAM, LPAR1, EFNA5, EIF4G2, EP300, EPHA3, EPHA4, EPHB2, FYN, GAK, GFI1, RAPGEF1, GRID2, LYN, MAPT, MDM2, MUSK, ROR1, ROR2, PAK1, PLXNB1, RELN, PTPRD, RAP1A, RIT2, ROBO1, ROBO2, SHOX2, SKIL, SPOCK1, TIAM1, PPFIA2, SLIT2, NTN1, RAPGEF2, ULK2, SEMA3E, TOX, MAGI2, UST, SEMA3C, PDLIM5, LZTS1, NTNG1, NLGN1, TNIK, SETX, HECW1, FSTL4, DENND5A, CUX2, NEDD4L, SYNE1, PUM2, SIPA1L1, DNM3, TANC2, STAU2, EEF2K, ATP8A2, BCL11A, SEMA5B, RGMA, CAMK1D, KIDINS220, HECW2, LRRC7, DIP2B, LRRC4C, SHTN1, SEMA6D, DTNBP1, ZNF804A, CSMD3, FAT3, CHODL, MBOAT1, SLC39A12, SEMA3D, NEGR1, RTN4RL2"
"121","GO:0010977",0.0356121885438965,0.978043454064728,32,136,"negative regulation of neuron projection development","BP",23.5294117647059,"Control","CD38, CDH1, DAB1, DCC, DGUOK, DPYSL3, LPAR1, EPHA4, EPHB2, GAK, GFI1, MDM2, RIT2, SPOCK1, SLIT2, NTN1, ULK2, SEMA3E, SEMA3C, NLGN1, FSTL4, DENND5A, DNM3, BCL11A, SEMA5B, RGMA, DIP2B, SEMA6D, DTNBP1, FAT3, SEMA3D, RTN4RL2"
"122","GO:0014043",0.0210795190835759,0.999356777714858,2,3,"negative regulation of neuron maturation","BP",66.6666666666667,"Control","EDNRB, BCL11A"
"123","GO:0014069",0.0292686184461884,0.978654900131837,80,308,"postsynaptic density","CC",25.974025974026,"Control","ACTN2, ADCY1, ADD3, ATP2B2, ADGRB3, BCR, BMPR2, CDH2, CTNND2, DAPK1, DCC, DLG1, DLG2, EPHA4, ERBB4, FYN, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, GRM1, KCNH1, PRKN, PDE4B, SCN8A, SLC8A3, SPOCK1, SPTBN1, TIAM1, FXR1, SYN3, PKP4, EIF3A, KALRN, RPL14, DGKI, DLGAP1, DLG5, HOMER2, ARHGAP32, MAGI2, RNF10, IQSEC1, PDLIM5, PTPRT, LZTS1, NLGN1, SHANK2, SORCS3, TNIK, PSD3, GRIP1, SIPA1L1, DNM3, PCLO, EEF2K, SHANK1, ABHD17B, ZDHHC2, PPP1R9A, ANKS1B, SORCS2, LRRC7, LRRC4C, ABHD17C, CACNG8, CLSTN2, TMEM108, NETO1, DTNBP1, TANC1, GRIN3A, LRFN5, GSG1L, IGSF11, SHISA9"
"124","GO:0014905",0.0269978300764193,0.999055894896692,2,3,"myoblast fusion involved in skeletal muscle regeneration","BP",66.6666666666667,"Control","CD9, PTGFRN"
"125","GO:0015014",0.0072758156290742,0.999254723934923,6,8,"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process","BP",75,"Control","EXT1, EXT2, NDST3, HS2ST1, CSGALNACT1, NDST4"
"126","GO:0015075",0.0314279881367504,0.975469124509813,114,690,"monoatomic ion transmembrane transporter activity","MF",16.5217391304348,"Control","ASIC2, ATP2B2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, CTNS, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GPM6A, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC1A2, SLC1A3, SLC4A3, SLC6A2, SLC6A11, SLC8A3, SLC12A4, TUSC3, KCNAB2, SLC4A4, ATP6V0D1, KCNAB3, KCNB2, ATP6V1G1, SLC17A2, SLC38A3, SCN11A, CLCC1, TRPC4AP, KCNH5, KCNIP1, TPCN1, CLIC5, CLIC6, CNGB3, TMCO3, SLC6A15, SLC38A7, TRPV6, CACNA2D3, KCNQ5, SLC2A9, ANO2, SLC39A10, SLC4A10, TTYH1, SLC24A3, STIM2, CACNG8, ANO3, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, SLC2A13, PKD1L2, SLC26A7, GRIN3A, CATSPER1, CALHM3, ANO4, KCNH8, TRPM6, SLC47A2, TMC4, SLC9B1, KCNU1, SLC5A8, SLC30A8, SLC39A12, NALCN, SLC26A11, UNC80, SLC9A9, ATP13A5, HCN1"
"127","GO:0015106",0.0285535182401823,0.990623394106034,8,29,"bicarbonate transmembrane transporter activity","MF",27.5862068965517,"Control","CFTR, SLC4A3, SLC4A4, SLC39A10, SLC4A10, SLC26A7, SLC39A12, SLC26A11"
"128","GO:0015182",0.0247374239215655,0.998847663898093,2,4,"L-asparagine transmembrane transporter activity","MF",50,"Control","SLC38A3, SLC38A7"
"129","GO:0015184",0.0383165595066256,0.997727683061256,2,4,"L-cystine transmembrane transporter activity","MF",50,"Control","CTNS, SLC7A9"
"130","GO:0015267",0.0231626499878089,0.982834657352094,88,477,"channel activity","MF",18.4486373165618,"Control","ASIC2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, GSDME, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GPM6A, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RHAG, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC12A4, KCNAB2, KCNAB3, KCNB2, SCN11A, CLCC1, TRPC4AP, KCNH5, KCNIP1, RHCG, TPCN1, CLIC5, CLIC6, CNGB3, TRPV6, CACNA2D3, KCNQ5, ANO2, TTYH1, SLC24A3, STIM2, CACNG8, ANO3, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, PKD1L2, SLC26A7, GRIN3A, CATSPER1, CALHM3, ANO4, KCNH8, TRPM6, TMC4, KCNU1, NALCN, SLC26A11, UNC80, HCN1"
"131","GO:0015318",0.020721720590899,0.984189270598813,110,655,"inorganic molecular entity transmembrane transporter activity","MF",16.793893129771,"Control","ASIC2, ATP2B2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CTNS, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GPM6A, GRIA1, GRIA2, GRIA4, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RHAG, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC1A2, SLC1A3, SLC4A3, SLC6A2, SLC6A11, SLC8A3, SLC12A4, TUSC3, KCNAB2, SLC4A4, ATP6V0D1, KCNAB3, KCNB2, ATP6V1G1, SLC17A2, SLC38A3, SCN11A, CLCC1, TRPC4AP, KCNH5, KCNIP1, RHCG, TPCN1, CLIC5, CLIC6, TMCO3, SLC6A15, SLC38A7, TRPV6, CACNA2D3, ANKH, KCNQ5, SLC2A9, ANO2, SLC39A10, SLC4A10, TTYH1, SLC24A3, STIM2, CACNG8, ANO3, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, SLC2A13, PKD1L2, SLC26A7, GRIN3A, CATSPER1, ANO4, KCNH8, TRPM6, SLC47A2, SLC9B1, KCNU1, SLC5A8, SLC30A8, SLC37A2, SLC39A12, NALCN, SLC26A11, SLC9A9, HCN1"
"132","GO:0015669",0.00584904688070715,0.999285314801005,4,22,"gas transport","BP",18.1818181818182,"Control","BPGM, RHAG, IPCEF1, RHCG"
"133","GO:0015670",0.0280477554128122,0.997872312303545,2,15,"carbon dioxide transport","BP",13.3333333333333,"Control","RHAG, RHCG"
"134","GO:0015701",0.045184651389169,0.983357329662967,8,34,"bicarbonate transport","BP",23.5294117647059,"Control","CFTR, RHAG, SLC4A3, SLC4A4, SLC39A10, SLC4A10, SLC26A7, SLC39A12"
"135","GO:0015706",0.045853199195718,0.997838487066266,2,3,"nitrate transmembrane transport","BP",66.6666666666667,"Control","SLC26A7, SLC5A8"
"136","GO:0016068",0.008832118239001,0.99983115146585,2,3,"type I hypersensitivity","BP",66.6666666666667,"Control","FCER1A, FCGR2B"
"137","GO:0016339",0.0153389395070355,0.993507767430869,16,47,"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","BP",34.0425531914894,"Control","CDH1, CDH2, CDH4, CDH7, CDH8, CDH11, CDH12, CDH13, CDH16, CDH18, DSG1, NLGN1, CDH20, FXYD5, CDH26, CDHR3"
"138","GO:0016342",0.00757610413944045,0.99741461696644,15,31,"catenin complex","CC",48.3870967741936,"Control","APC, CDH1, CDH2, CDH4, CDH7, CDH8, CDH11, CDH12, CDH13, CDH18, CTNNA1, CTNNA2, CDH20, CDH26, CDHR3"
"139","GO:0016358",0.026602977472447,0.98157292202111,62,231,"dendrite development","BP",26.8398268398268,"Control","ABL1, ALK, ADGRB3, BBS4, CAMK2B, CDC42, CHRNB2, CTNNA2, CTNND2, CUX1, DAB1, DGKG, DCC, DSCAM, LPAR1, EIF4G2, EPHA4, EPHB1, EPHB2, FYN, GPR37, ITGB1, MEF2A, PRKG1, RELN, PTPRD, TIAM1, PICALM, PPFIA2, DLG5, TAOK2, RAPGEF2, IQSEC1, PDLIM5, LZTS1, NLGN1, TNIK, HECW1, FSTL4, DIP2A, CUX2, NEDD4L, SYNE1, SULT4A1, SIPA1L1, DNM3, TANC2, STAU2, EEF2K, ASAP1, SHANK1, BCL11A, DOCK10, CAMK1D, KIDINS220, HECW2, KLHL1, DTNBP1, CSMD3, GRIN3A, FAT3, SDK1"
"140","GO:0016645",0.028407072746317,0.992257091709735,6,25,"oxidoreductase activity, acting on the CH-NH group of donors","MF",24,"Control","CRYM, MTHFR, AASS, MTHFD1L, DMGDH, ALDH1L2"
"141","GO:0016646",0.0188940452967312,0.99630161478355,5,15,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","MF",33.3333333333333,"Control","CRYM, MTHFR, AASS, MTHFD1L, ALDH1L2"
"142","GO:0017015",0.0477953086711237,0.971900209877462,22,157,"regulation of transforming growth factor beta receptor signaling pathway","BP",14.0127388535032,"Control","LDLRAD4, EP300, FBN1, ONECUT1, HSPA5, LTBP1, SMAD2, SKIL, ADAM17, ZEB1, MTMR4, ONECUT2, HIPK2, CHST11, TRIM33, IL17RD, FERMT1, INTS9, PRDM16, PBLD, VEPH1, SNX25"
"143","GO:0017124",0.0456325016142294,0.9721610610509,28,121,"SH3 domain binding","MF",23.1404958677686,"Control","ABL1, CBLB, DOCK1, DOCK3, DPYSL3, GRB2, RAPGEF1, HCLS1, INPP5D, LRP2, LYN, MAPT, PRKN, SOS1, ADAM17, QKI, DOCK4, ELMO1, KHDRBS3, SHANK2, CD2AP, OSTF1, SHANK1, ARHGAP31, SH3BGRL2, ESPN, SGIP1, REPS1, KHDRBS2"
"144","GO:0019474",0.0292561521824193,0.998505980028637,2,4,"L-lysine catabolic process to acetyl-CoA","BP",50,"Control","DLST, AASS"
"145","GO:0019477",0.0292561521824193,0.998505980028637,2,4,"L-lysine catabolic process","BP",50,"Control","DLST, AASS"
"146","GO:0019763",0.0315931203938394,0.997700791964991,2,8,"immunoglobulin receptor activity","MF",25,"Control","FCER1A, FCGR2B"
"147","GO:0019843",0.0462300363403544,0.986514531217173,5,60,"rRNA binding","MF",8.33333333333333,"Control","MDM2, RBM34, MAP3K20, FASTKD5, RPF2, KDM2B"
"148","GO:0019864",0.0206930486584983,0.998741846155087,2,10,"IgG binding","MF",20,"Control","FCGR2A, FCGR2B"
"149","GO:0019865",0.00884124174791456,0.998455543658571,5,22,"immunoglobulin binding","MF",22.7272727272727,"Control","CD22, FCER1A, FCGR2A, FCGR2B, GRIA1"
"150","GO:0019904",0.0300680027078045,0.976992945019932,98,631,"protein domain specific binding","MF",15.5309033280507,"Control","ABL1, ACTN2, ATP2B2, RUNX2, CBLB, CDC42, CFTR, ATF2, CXADR, DLG1, DOCK1, DOCK3, DPYSL3, LPAR1, EPB41L2, EPHA4, ESRRG, FYN, GABRR2, GHR, GPR37, GRB2, RAPGEF1, GRIA1, GRID2, GRIK2, HCLS1, HSPA5, INPP5A, INPP5D, INSR, KCNN2, LRP2, LYN, SMAD2, MAPT, MDM2, MAP3K5, MYO1D, PRKN, PAX3, PRKAR1A, RFC1, ROBO1, RRM1, SNTB1, SOS1, SRP72, ADAM17, TCF12, TLN1, TOP1, ZBTB16, HMGA2, CRADD, RIPK2, LDB2, LRRFIP2, VAPA, QKI, RAPGEF2, DOCK4, ELMO1, DLC1, SPON1, NCOA2, SH2B2, KHDRBS3, FAF1, NLGN1, SHANK2, ERC1, CD2AP, NIPBL, OSTF1, ARFIP1, SHANK1, CRIM1, STX18, SNTG2, NDFIP2, CNTLN, USP47, NLRP2, KIDINS220, ARHGAP31, CARD18, PLEKHA2, EXOC4, SHCBP1, SH3BGRL2, ESPN, SGIP1, CARD11, REPS1, DAPL1, KHDRBS2, INSC, SHISA9"
"151","GO:0021550",0.0267009650853605,0.998703172114564,2,4,"medulla oblongata development","BP",50,"Control","ATF2, KCNE1"
"152","GO:0021554",0.0366957580900866,0.988141749417427,8,21,"optic nerve development","BP",38.0952380952381,"Control","CHRNB2, LPAR1, EPHB1, EPHB2, EXT1, KCNC2, SCN8A, NAV2"
