"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","hitsPerc","Condition","genes"
"90","GO:0006909",0.0179554348074569,0.98898104486188,36,229,"phagocytosis","BP",15.7205240174672,"Control","ABCA1, ABL1, BCR, CDC42, DOCK1, FCGR2B, FYN, HMGB1, IL2RB, ITGAL, ITGB1, LYN, P2RY6, PAK1, PLCG2, PRKCE, PTPRC, VAV1, VAV2, DYSF, ATG5, ELMO1, SPON2, VAV3, MERTK, COLEC10, RAB31, PIP5K1C, HAVCR1, GULP1, ARL8B, CAMK1D, MYO1G, MEGF10, XKR4, TAFA4, XKR6"
"91","GO:0006954",0.0193699685767072,0.985719258618878,82,867,"inflammatory response","BP",9.45790080738178,"Control","ADCY1, ALOX5AP, BCR, BMPR1B, BPGM, C5, CD6, MAPK14, CYLD, EDNRB, EPHB2, ESR1, ETS1, EXT1, FANCD2, FCER1A, FCGR2B, FYN, HK1, HMGB1, TNC, IFNGR1, RBPJ, IKBKB, CXCL8, IL16, ITGAL, ITGB1, LYN, MAPT, MGST2, CD200, MVK, NT5E, PIK3CD, PLCG2, SERPINF2, PPBP, PSG9, PTGFR, PTGIS, PTPRC, RORA, SCN9A, CCL14, TACR1, TLR5, FXR1, ATRN, TNFSF11, RIPK2, IL18R1, LARGE1, AIMP1, AIM2, PTGES, HDAC9, KLRG1, TNIP1, CXCL13, SCN11A, MGLL, FBXL2, STK39, NOX4, ACER3, NLRP2, MMP26, CAMK1D, HAMP, CARD18, MCPH1, AKNA, ADAMTS12, TSPAN18, MYLK3, PIK3AP1, REG3G, IL31RA, LRFN5, IL34, IL27, NEAT1"
"92","GO:0007043",0.0148459263279349,0.991308341501605,34,154,"cell-cell junction assembly","BP",22.0779220779221,"Control","ANK2, APC, CD9, CDH1, CDH2, CDH4, CDH7, CDH8, CDH11, CDH12, CDH13, CDH18, CTNNA1, CTNND2, DLG1, DSG1, EPHB2, FER, IKBKB, PRKCA, PRKCH, TBX5, TJP1, TLN1, UGT8, PKP4, DLG5, PATJ, PIP5K1C, CNTNAP2, CDH20, CDH26, FRMPD2, HIPK1, CDHR3"
"93","GO:0007264",0.0099446821143813,0.992833800056789,95,482,"small GTPase mediated signal transduction","BP",19.7095435684647,"Control","ABCA1, ABL1, RHOH, ARRB1, BCR, KRIT1, CDC42, CDH13, DAB1, DOCK1, DOCK3, LPAR1, EPHB2, GRB2, RAPGEF1, ITGB1, KITLG, MYO9A, MYO9B, RELN, RAB4A, RAP1A, RASA2, RASGRF1, RASGRF2, RIT2, ROBO1, SOS1, TGFB2, TIAM1, TRIO, VAV1, VAV2, KSR1, KALRN, SLIT2, NTN1, RALGPS1, RAPGEF2, DOCK4, ARHGAP32, RAPGEF5, ARHGEF11, ELMO1, SRGAP3, IQSEC1, DENND4A, DLC1, VAV3, ARFGEF1, SH2B2, AKAP13, ARHGAP26, SIPA1L3, RGL1, MCF2L, PSD3, ARHGEF12, ARHGEF18, CD2AP, RAB38, SIPA1L1, AUTS2, FBXO8, ARHGEF3, PLCE1, DOCK10, ARHGEF40, ARHGAP15, ARHGAP31, HACE1, ARHGAP20, SHTN1, DENND1A, ARHGEF28, MAPKAP1, ARHGAP10, ARHGAP28, DOCK5, ARHGAP39, ARHGAP24, KCTD10, SYDE2, CGNL1, DOCK7, STARD13, ARHGAP42, CADM4, CCDC125, DOK6, SPATA13, MMD2, RALGAPA1, KSR2, SCAI, ARHGAP40"
"94","GO:0007265",0.0108457349205042,0.992730968268836,62,334,"Ras protein signal transduction","BP",18.562874251497,"Control","ABCA1, ABL1, ARRB1, BCR, CDC42, CDH13, LPAR1, EPHB2, GRB2, RAPGEF1, ITGB1, KITLG, MYO9B, RAB4A, RAP1A, RASA2, RASGRF1, RASGRF2, RIT2, ROBO1, SOS1, TGFB2, TIAM1, KSR1, NTN1, RALGPS1, RAPGEF2, RAPGEF5, ARHGEF11, ELMO1, IQSEC1, DENND4A, DLC1, ARFGEF1, SH2B2, AKAP13, RGL1, MCF2L, PSD3, ARHGEF12, ARHGEF18, AUTS2, FBXO8, ARHGEF3, PLCE1, HACE1, ARHGAP20, SHTN1, DENND1A, ARHGEF28, MAPKAP1, DOCK5, ARHGAP24, KCTD10, SYDE2, STARD13, ARHGAP42, CADM4, CCDC125, DOK6, MMD2, KSR2, SCAI"
"95","GO:0007266",0.0245058021620473,0.986072741470095,26,132,"Rho protein signal transduction","BP",19.6969696969697,"Control","ABCA1, ABL1, ARRB1, BCR, CDC42, CDH13, LPAR1, ITGB1, MYO9B, RIT2, ROBO1, NTN1, ARHGEF11, DLC1, AKAP13, MCF2L, ARHGEF12, ARHGEF18, ARHGEF3, ARHGAP20, SHTN1, ARHGEF28, KCTD10, STARD13, ARHGAP42, CCDC125, SCAI"
"96","GO:0007268",0.0260558531384462,0.979385626544585,140,738,"chemical synaptic transmission","BP",18.970189701897,"Control","ABL1, ASIC2, ADCY1, APBA2, BCR, CACNA1A, CACNA1B, CACNA1E, CACNB4, CAMK2B, CD38, CDH1, CDH2, CDH8, CDH11, CHRM2, CHRNB2, DBH, DCC, DLG1, DLG2, EIF4E, EPHA4, EPHB1, EPHB2, EXT1, FGF12, FYN, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GAD2, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, GRM1, GRM7, GRM8, HIP1, HTR1F, ITGB1, KCND2, KCNJ10, KCNQ3, KIF5A, LAMA2, LRP6, MAPT, ROR2, OPRK1, PRKN, PDE9A, SERPINE2, PLCL1, PRKCE, RELN, PTPRD, PTPRN2, RAP1A, RASGRF1, RASGRF2, RIT2, RPS6KA2, SLC1A2, SLC1A3, SLC6A2, SLC8A3, SLC12A4, SYT1, TACR1, TRIO, FXR1, SYN3, DYSF, PPFIA2, DGKI, LARGE1, DLGAP1, NRXN1, RAPGEF2, RIMS2, CPLX1, NMU, LZTS1, GPR176, NTNG1, NLGN1, RPH3A, RAB3GAP1, SHANK2, SORCS3, RIMS1, UNC13A, ERC1, PLCB1, CUX2, SYNE1, PIP5K1C, RIMBP2, SIPA1L1, ERC2, MYOF, STAU2, PCLO, TMOD2, SHANK1, ZDHHC2, PPP1R9A, SLC4A10, LRFN2, GPR158, SORCS2, BEGAIN, TSHZ3, LRRC4C, CACNG8, EXOC4, CLSTN2, TMEM108, MCTP1, NETO1, DTNBP1, CNTNAP4, BTBD9, GRIN3A, RIMS4, CNTN4, IGSF11, CDHR3, NALCN, UNC13C, SHISA9"
"97","GO:0007339",0.040689558601269,0.987340916784128,6,38,"binding of sperm to zona pellucida","BP",15.7894736842105,"Control","ACR, ADAM2, SPAM1, TEX101, PRSS55, ADAM32"
"98","GO:0007342",0.0287751032718867,0.994271367104287,4,25,"fusion of sperm to egg plasma membrane involved in single fertilization","BP",16,"Control","CD9, ADAM2, SPAM1, NOX5"
"99","GO:0007600",0.0237089786687263,0.982283700694479,84,906,"sensory perception","BP",9.27152317880795,"Control","ASIC2, ARRB1, ATP2B2, BBS4, CACNA1D, CACNB4, CHRNB2, CRYBB2, CRYM, CST4, GSDME, EPHB1, EYA1, FYN, GABRR2, GRIK2, GRM1, GRM7, GRM8, KCND2, KCNE1, KCNJ10, KCNQ1, KCNQ3, ABLIM1, LRP2, MYO7B, MYO9A, ROR1, OPRK1, PAX3, PDE6D, SERPINE2, PPEF2, GRK1, RP1, SCN1A, SCN9A, SLC1A3, THRB, USH2A, CDC14A, LARGE1, HOMER2, PTGES, GUCA1C, SCN11A, MGLL, RIMS1, CRB1, NIPBL, LRIG1, OR7A17, BBS9, SHANK1, MYO15A, ATP8A2, CLIC5, MYO3A, CNTN5, SEMA5B, CNGB3, SLC4A10, PCDH15, OR51J1, FBXO11, OR4P4, OR6K2, ESPN, HMCN1, ADGRV1, ARL6, NAV2, PKHD1L1, OPN4, BTBD9, CALHM3, OR14C36, MYO3B, TAFA4, OR5L1, OR10S1, OR9Q1, OR52B2, OR51B5, EYS, LHFPL3, GRXCR1"
"100","GO:0007605",0.0435971748218187,0.972132585903979,34,152,"sensory perception of sound","BP",22.3684210526316,"Control","ASIC2, ATP2B2, CACNA1D, CHRNB2, CRYM, GSDME, EYA1, GRM7, KCNE1, KCNQ1, KCNQ3, LRP2, MYO7B, ROR1, PAX3, SLC1A3, THRB, USH2A, CDC14A, LARGE1, HOMER2, NIPBL, LRIG1, MYO15A, CLIC5, MYO3A, CNTN5, PCDH15, FBXO11, ESPN, ADGRV1, NAV2, PKHD1L1, MYO3B, LHFPL3, GRXCR1"
"101","GO:0008009",0.00447814054390193,0.999281533393002,5,48,"chemokine activity","MF",10.4166666666667,"Control","C5, CXCL8, PPBP, CCL14, CXCL13"
"102","GO:0008013",0.0441861676789694,0.975226212989172,22,82,"beta-catenin binding","MF",26.8292682926829,"Control","APC, CDH1, CDH2, CTNNA1, CTNNA2, CTNND2, CXADR, EP300, ESR1, FOXO3, PRKN, PTPRK, RORA, NUMB, BTRC, DLG5, PTPRU, PTPRT, GRIP1, CTNNA3, RNF220, AJAP1, CDH26"
"103","GO:0008097",0.0383070096406068,0.996902875950566,2,8,"5S rRNA binding","MF",25,"Control","MDM2, RPF2"
"104","GO:0008277",0.0076695045090976,0.995938689285748,29,134,"regulation of G protein-coupled receptor signaling pathway","BP",21.6417910447761,"Control","ARRB1, CALCR, GRK5, CXCL8, INPP5A, PDE4B, PRKCA, KLK6, RGS3, RGS7, RGS12, GRK1, TULP3, RGS5, HOMER2, RGS6, USP20, MGLL, FRMPD1, PLCB1, MGRN1, TMOD2, PLCE1, RIC8B, GPR158, KCTD16, RGS18, CAMKMT, KCTD8"
"105","GO:0008354",0.00792444826059451,0.999221650339037,4,8,"germ cell migration","BP",50,"Control","CXADR, DMRT1, ITGB1, PDILT"
"106","GO:0008569",0.0310601909311588,0.990735461799318,9,17,"minus-end-directed microtubule motor activity","MF",52.9411764705882,"Control","DNAH5, DNAH6, DNAH8, DNAH9, DNAH11, DNAH1, DNAH3, DNAH7, DNHD1"
"107","GO:0008584",0.040647430435927,0.976060867758411,24,147,"male gonad development","BP",16.3265306122449,"Control","CTNNA1, DMRT1, ESR1, FER, ADAM2, GFRA1, INSR, KCNE1, LRP2, KITLG, MSH2, RRM1, TGFB2, WNT2B, YBX3, ZFPM2, TESC, LHX9, DHX37, CSMD1, KIF18A, BRIP1, ARID5B, ADAM32"
"108","GO:0009068",0.0200211321769028,0.995953840259307,5,16,"aspartate family amino acid catabolic process","BP",31.25,"Control","CRYM, DLST, GOT2, AASS, SLC25A21"
"109","GO:0009137",0.0319491571544521,0.998023902015349,2,5,"purine nucleoside diphosphate catabolic process","BP",40,"Control","NT5E, ENTPD4"
"110","GO:0009154",0.0285775393941098,0.988535601502808,11,44,"purine ribonucleotide catabolic process","BP",25,"Control","NT5E, PDE4B, PDE4D, PDE9A, XDH, PDE5A, SUCLG2, ENTPD4, GDA, PDE10A, ACOT7"
"111","GO:0009170",0.011549729714171,0.998316744747925,5,10,"purine deoxyribonucleoside monophosphate metabolic process","BP",50,"Control","ADK, DCK, DGUOK, XDH, GDA"
"112","GO:0009171",0.0197416581694558,1,3,3,"purine deoxyribonucleoside monophosphate biosynthetic process","BP",100,"Control","ADK, DCK, DGUOK"
"113","GO:0009181",0.0319491571544521,0.998023902015349,2,5,"purine ribonucleoside diphosphate catabolic process","BP",40,"Control","NT5E, ENTPD4"
"114","GO:0009309",0.0464984267127522,0.985027315096653,6,39,"amine biosynthetic process","BP",15.3846153846154,"Control","DBH, GPR37, PAH, TGFB2, HAND2, AZIN1"
"115","GO:0009314",0.0320044228900676,0.977286486902678,58,408,"response to radiation","BP",14.2156862745098,"Control","ASIC2, AKT2, ATR, BLM, CACNB4, CDC25A, CHRNB2, ERCC8, MAPK14, CTNS, DBH, DCT, EP300, EXT1, EYA1, FANCD2, ADAM2, GRB2, ITGB1, KCNC2, KCNE1, MDM2, MEIS2, MSH2, POLH, PTPRC, PTPRK, GRK1, RP1, RRM1, SLC1A2, SLC1A3, AURKB, LARGE1, BABAM2, CHEK2, SCN11A, PAXIP1, SYNE1, CRTC1, CRB1, SPIDR, NIPBL, MYO15A, ATP8A2, MAP3K20, SEMA5B, INO80, USP47, RFWD3, SLC4A10, DCLRE1C, NUCKS1, AEN, CAMKMT, NETO1, SPRTN, ZRANB3, ABRAXAS1, TANC1, OPN4, TAFA2, EYS"
"116","GO:0009449",0.0455614539412498,0.994431150995506,3,6,"gamma-aminobutyric acid biosynthetic process","BP",50,"Control","ALDH1A1, GAD2, SLC1A3"
"117","GO:0009713",0.0360455764402604,0.990940466625741,5,22,"catechol-containing compound biosynthetic process","BP",22.7272727272727,"Control","DBH, GPR37, PAH, TGFB2, HAND2"
"118","GO:0009986",0.010608692205573,0.991940415069374,126,872,"cell surface","CC",14.4495412844037,"Control","ABCA1, ANK3, ARSB, ASTN1, CXCR5, BMPR2, CD6, CD8B2, CD9, CD22, CD38, ENTPD6, CDH2, CDH13, CFTR, CHRNB2, DCC, LPAR1, EFNA5, ENPEP, EPHA4, EPHA5, EPHB2, FCER1A, FCGR2B, GPC5, FGFR2, ADAM2, GFRA1, GFRA2, GHR, GPR37, GRIA1, GRIA2, GRIN2B, HLA-G, HMGB1, HSPA5, IGF2R, IL2RB, INSR, ITGA1, ITGAE, ITGAL, ITGAX, ITGB1, KCNE1, KCNN2, KCNQ1, KCNQ3, KLRD1, LRP2, LRP6, LYN, MAP3K5, CD200, NCAM1, NT5E, ROR1, ROR2, PCSK6, PKHD1, SERPINF2, PSG9, PTGFRN, PTPRC, PTPRK, ROBO1, ROBO2, SDC4, SLC1A2, SLC1A3, SLC4A3, SLC6A2, ADAM17, TACR1, TGFBR2, TLN1, PXDN, PICALM, PPFIA2, UNC5C, ABCB11, SLC4A4, TNFRSF10C, AIMP1, ITGBL1, NRXN1, SDC3, GPC6, COLEC10, ADAMTS13, PTPRT, NLGN1, DIP2A, SULF1, ZDHHC5, CNTNAP2, HAVCR1, KCNH5, TMX3, ENOX1, STAB2, AJAP1, PDGFC, RGMA, ADAMTS9, LRFN2, CLSTN2, CLMP, HM13, ADGRV1, CLEC6A, MUC16, SLAMF6, TMEM123, ANTXR2, IL31RA, UNC5D, LRFN5, RTN4RL1, ADGRF5, VWDE, IL27, SCARA5, TSPAN33, RTN4RL2, STRCP1"
"119","GO:0009988",0.0335556829669451,0.985600484281759,11,71,"cell-cell recognition","BP",15.4929577464789,"Control","ACR, CD6, CD9, DLG1, EPHB1, ADAM2, NEDD9, SPAM1, TEX101, PRSS55, ADAM32"
"120","GO:0010002",0.00370708468449241,0.999419438764179,6,16,"cardioblast differentiation","BP",37.5,"Control","NRG1, RBPJ, ITGB1, REST, TBX5, TGFB2"
"121","GO:0010650",0.0331023808166315,1,3,3,"positive regulation of cell communication by electrical coupling","BP",100,"Control","ANK3, TBX5, TRDN"
"122","GO:0010727",0.0492478436184382,0.995806013794093,2,6,"negative regulation of hydrogen peroxide metabolic process","BP",33.3333333333333,"Control","CTNS, FYN"
"123","GO:0010730",0.0263850045288831,0.999088965834328,2,3,"negative regulation of hydrogen peroxide biosynthetic process","BP",66.6666666666667,"Control","CTNS, FYN"
"124","GO:0010952",0.0476517994331466,0.971923030948388,22,168,"positive regulation of peptidase activity","BP",13.0952380952381,"Control","DAPK1, EPHA4, FYN, GRIN2B, HIP1, HMGB1, LYN, MAPT, MAP3K5, REST, ROBO1, XDH, PICALM, CRADD, RIPK2, AIM2, DLC1, ARL6IP5, IFT57, NLRP2, DDRGK1, APH1B"
"125","GO:0010975",0.012061704361025,0.991189988269567,102,441,"regulation of neuron projection development","BP",23.1292517006803,"Control","ABL1, ALK, ARSB, ATF1, ADGRB3, BMPR2, CAMK2B, CD38, CDH1, CDH2, CDH4, CHRNB2, CTNNA2, CUX1, DAB1, DGKG, DCC, DGUOK, DPYSL3, DSCAM, LPAR1, EFNA5, EIF4G2, EP300, EPHA3, EPHA4, EPHB2, FYN, GAK, GFI1, RAPGEF1, GRID2, HES1, LYN, MAPT, MDM2, MUSK, ROR1, ROR2, PAK1, PLXNB1, RELN, KLK6, PTPRD, RAP1A, RIT2, ROBO1, ROBO2, SHOX2, SKIL, SPOCK1, TIAM1, PPFIA2, SLIT2, NTN1, RAPGEF2, ULK2, SEMA3E, TOX, MAGI2, UST, SEMA3C, PDLIM5, LZTS1, NTNG1, NLGN1, TNIK, SETX, HECW1, FSTL4, DENND5A, CUX2, NEDD4L, SYNE1, PUM2, SIPA1L1, DNM3, TANC2, STAU2, EEF2K, ATP8A2, BCL11A, SEMA5B, RGMA, CAMK1D, KIDINS220, HECW2, LRRC7, DIP2B, LRRC4C, SHTN1, SEMA6D, DTNBP1, ZNF804A, CSMD3, FAT3, CHODL, RTN4RL1, MBOAT1, SLC39A12, SEMA3D, NEGR1, RTN4RL2"
"126","GO:0010977",0.014069696011853,0.99186852132793,34,136,"negative regulation of neuron projection development","BP",25,"Control","CD38, CDH1, DAB1, DCC, DGUOK, DPYSL3, LPAR1, EPHA4, EPHB2, GAK, GFI1, HES1, MDM2, RIT2, SPOCK1, SLIT2, NTN1, ULK2, SEMA3E, SEMA3C, NLGN1, FSTL4, DENND5A, DNM3, BCL11A, SEMA5B, RGMA, DIP2B, SEMA6D, DTNBP1, FAT3, RTN4RL1, SEMA3D, RTN4RL2"
"127","GO:0014032",0.0331095341557133,0.983564366403027,16,81,"neural crest cell development","BP",19.7530864197531,"Control","CDC42, CDH2, EDNRB, ERBB4, NRG1, HES1, KITLG, TCOF1, NRP2, HAND2, SEMA3E, SEMA3C, SEMA5B, RADIL, SEMA6D, SEMA3D"
"128","GO:0014033",0.0272304729973903,0.985936598781266,19,94,"neural crest cell differentiation","BP",20.2127659574468,"Control","CDC42, CDH2, EDNRB, ERBB4, EXT1, FRZB, NRG1, HES1, LRP6, KITLG, TCOF1, NRP2, HAND2, SEMA3E, SEMA3C, SEMA5B, RADIL, SEMA6D, SEMA3D"
"129","GO:0014043",0.0231091332176373,0.999258356924077,2,3,"negative regulation of neuron maturation","BP",66.6666666666667,"Control","EDNRB, BCL11A"
"130","GO:0014069",0.0276917268101947,0.979861301561728,80,308,"postsynaptic density","CC",25.974025974026,"Control","ACTN2, ADCY1, ADD3, ATP2B2, ADGRB3, BCR, BMPR2, CDH2, CTNND2, DAPK1, DCC, DLG1, DLG2, EPHA4, ERBB4, FYN, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, GRM1, KCNH1, PRKN, PDE4B, SCN8A, SLC8A3, SPOCK1, SPTBN1, TIAM1, FXR1, SYN3, PKP4, EIF3A, KALRN, RPL14, DGKI, DLGAP1, DLG5, HOMER2, ARHGAP32, MAGI2, RNF10, IQSEC1, PDLIM5, PTPRT, LZTS1, NLGN1, SHANK2, SORCS3, TNIK, PSD3, GRIP1, SIPA1L1, DNM3, PCLO, EEF2K, SHANK1, ABHD17B, ZDHHC2, PPP1R9A, ANKS1B, SORCS2, LRRC7, LRRC4C, ABHD17C, CACNG8, CLSTN2, TMEM108, NETO1, DTNBP1, TANC1, GRIN3A, LRFN5, GSG1L, IGSF11, SHISA9"
"131","GO:0014905",0.029413142777909,0.99892123356463,2,3,"myoblast fusion involved in skeletal muscle regeneration","BP",66.6666666666667,"Control","CD9, PTGFRN"
"132","GO:0015014",0.00696009914090084,0.999294597543238,6,8,"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process","BP",75,"Control","EXT1, EXT2, NDST3, HS2ST1, CSGALNACT1, NDST4"
"133","GO:0015075",0.0370542090699428,0.970836504154134,115,690,"monoatomic ion transmembrane transporter activity","MF",16.6666666666667,"Control","ASIC2, ATP2B2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, CTNS, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GPM6A, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC1A2, SLC1A3, SLC4A3, SLC6A2, SLC6A11, SLC8A3, SLC12A4, TUSC3, KCNAB2, SLC4A4, ATP6V0D1, KCNAB3, KCNB2, ATP6V1G1, SLC17A2, SLC38A3, SCN11A, CLCC1, TRPC4AP, KCNH5, KCNIP1, TPCN1, CLIC5, CLIC6, CNGB3, TMCO3, SLC6A15, SLC38A7, TRPV6, CACNA2D3, KCNQ5, SLC2A9, ANO2, SLC39A10, SLC45A4, SLC4A10, TTYH1, SLC24A3, STIM2, CACNG8, ANO3, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, SLC2A13, PKD1L2, SLC26A7, GRIN3A, CATSPER1, CALHM3, ANO4, KCNH8, TRPM6, SLC47A2, TMC4, SLC9B1, KCNU1, SLC5A8, SLC30A8, SLC39A12, NALCN, SLC26A11, UNC80, SLC9A9, ATP13A5, HCN1"
"134","GO:0015106",0.0321750313110955,0.98917928034758,8,29,"bicarbonate transmembrane transporter activity","MF",27.5862068965517,"Control","CFTR, SLC4A3, SLC4A4, SLC39A10, SLC4A10, SLC26A7, SLC39A12, SLC26A11"
"135","GO:0015182",0.0284281188890414,0.998570960977024,2,4,"L-asparagine transmembrane transporter activity","MF",50,"Control","SLC38A3, SLC38A7"
"136","GO:0015184",0.0426662574999972,0.997312460578338,2,4,"L-cystine transmembrane transporter activity","MF",50,"Control","CTNS, SLC7A9"
"137","GO:0015267",0.029957007315861,0.977514029568424,88,477,"channel activity","MF",18.4486373165618,"Control","ASIC2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CHRNB2, GSDME, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GPM6A, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RHAG, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC12A4, KCNAB2, KCNAB3, KCNB2, SCN11A, CLCC1, TRPC4AP, KCNH5, KCNIP1, RHCG, TPCN1, CLIC5, CLIC6, CNGB3, TRPV6, CACNA2D3, KCNQ5, ANO2, TTYH1, SLC24A3, STIM2, CACNG8, ANO3, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, PKD1L2, SLC26A7, GRIN3A, CATSPER1, CALHM3, ANO4, KCNH8, TRPM6, TMC4, KCNU1, NALCN, SLC26A11, UNC80, HCN1"
"138","GO:0015318",0.0244650372210741,0.981178488273157,111,655,"inorganic molecular entity transmembrane transporter activity","MF",16.9465648854962,"Control","ASIC2, ATP2B2, CACNA1A, CACNA1B, CACNA1D, CACNA1E, CACNA2D1, CACNB4, CFTR, CTNS, GABRA5, GABRB1, GABRG1, GABRG2, GABRG3, GABRP, GABRR2, GPM6A, GRIA1, GRIA2, GRIA4, GRIK2, GRIK4, GRIK5, GRIN2B, KCNC2, KCND2, KCNE1, KCNH1, KCNJ6, KCNJ10, KCNJ15, KCNMA1, KCNN2, KCNN3, KCNQ1, KCNQ3, KCNS3, RHAG, RYR1, RYR2, SCN1A, SCN7A, SCN8A, SCN9A, SLC1A2, SLC1A3, SLC4A3, SLC6A2, SLC6A11, SLC8A3, SLC12A4, TUSC3, KCNAB2, SLC4A4, ATP6V0D1, KCNAB3, KCNB2, ATP6V1G1, SLC17A2, SLC38A3, SCN11A, CLCC1, TRPC4AP, KCNH5, KCNIP1, RHCG, TPCN1, CLIC5, CLIC6, TMCO3, SLC6A15, SLC38A7, TRPV6, CACNA2D3, ANKH, KCNQ5, SLC2A9, ANO2, SLC39A10, SLC45A4, SLC4A10, TTYH1, SLC24A3, STIM2, CACNG8, ANO3, NOX5, TRPM3, KCNIP4, HVCN1, KCNH7, SLC2A13, PKD1L2, SLC26A7, GRIN3A, CATSPER1, ANO4, KCNH8, TRPM6, SLC47A2, SLC9B1, KCNU1, SLC5A8, SLC30A8, SLC37A2, SLC39A12, NALCN, SLC26A11, SLC9A9, HCN1"
"139","GO:0015669",0.00872128868615385,0.998804170580259,4,22,"gas transport","BP",18.1818181818182,"Control","BPGM, RHAG, IPCEF1, RHCG"
"140","GO:0015670",0.0420168323773148,0.996032285831351,2,15,"carbon dioxide transport","BP",13.3333333333333,"Control","RHAG, RHCG"
"141","GO:0015706",0.0478152971457903,0.997690944361206,2,3,"nitrate transmembrane transport","BP",66.6666666666667,"Control","SLC26A7, SLC5A8"
"142","GO:0016068",0.0106259130814051,0.999775903773717,2,3,"type I hypersensitivity","BP",66.6666666666667,"Control","FCER1A, FCGR2B"
"143","GO:0016339",0.0149738841615585,0.993680766774186,16,47,"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","BP",34.0425531914894,"Control","CDH1, CDH2, CDH4, CDH7, CDH8, CDH11, CDH12, CDH13, CDH16, CDH18, DSG1, NLGN1, CDH20, FXYD5, CDH26, CDHR3"
"144","GO:0016342",0.00702500052148636,0.997625548982184,15,31,"catenin complex","CC",48.3870967741936,"Control","APC, CDH1, CDH2, CDH4, CDH7, CDH8, CDH11, CDH12, CDH13, CDH18, CTNNA1, CTNNA2, CDH20, CDH26, CDHR3"
"145","GO:0016358",0.0255563940746151,0.982338320053798,62,231,"dendrite development","BP",26.8398268398268,"Control","ABL1, ALK, ADGRB3, BBS4, CAMK2B, CDC42, CHRNB2, CTNNA2, CTNND2, CUX1, DAB1, DGKG, DCC, DSCAM, LPAR1, EIF4G2, EPHA4, EPHB1, EPHB2, FYN, GPR37, ITGB1, MEF2A, PRKG1, RELN, PTPRD, TIAM1, PICALM, PPFIA2, DLG5, TAOK2, RAPGEF2, IQSEC1, PDLIM5, LZTS1, NLGN1, TNIK, HECW1, FSTL4, DIP2A, CUX2, NEDD4L, SYNE1, SULT4A1, SIPA1L1, DNM3, TANC2, STAU2, EEF2K, ASAP1, SHANK1, BCL11A, DOCK10, CAMK1D, KIDINS220, HECW2, KLHL1, DTNBP1, CSMD3, GRIN3A, FAT3, SDK1"
"146","GO:0016645",0.0341624675937835,0.990268635871909,6,25,"oxidoreductase activity, acting on the CH-NH group of donors","MF",24,"Control","CRYM, MTHFR, AASS, MTHFD1L, DMGDH, ALDH1L2"
"147","GO:0016646",0.0214805928146557,0.995649593480925,5,15,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","MF",33.3333333333333,"Control","CRYM, MTHFR, AASS, MTHFD1L, ALDH1L2"
"148","GO:0017124",0.0308956964595489,0.981707983073705,29,121,"SH3 domain binding","MF",23.9669421487603,"Control","ABL1, CBLB, DOCK1, DOCK3, DPYSL3, GRB2, RAPGEF1, HCLS1, INPP5D, LRP2, LYN, MAPT, PRKN, SOS1, ADAM17, WIPF1, QKI, DOCK4, ELMO1, KHDRBS3, SHANK2, CD2AP, OSTF1, SHANK1, ARHGAP31, SH3BGRL2, ESPN, SGIP1, REPS1, KHDRBS2"
"149","GO:0019372",0.0129642171685196,0.998758277725801,3,11,"lipoxygenase pathway","BP",27.2727272727273,"Control","ALOX5AP, ALOX12B, HPGD"
"150","GO:0019474",0.0331275040897186,0.998188116435517,2,4,"L-lysine catabolic process to acetyl-CoA","BP",50,"Control","DLST, AASS"
"151","GO:0019477",0.0331275040897186,0.998188116435517,2,4,"L-lysine catabolic process","BP",50,"Control","DLST, AASS"
