category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	over_represented_pvalue_corrected
GO:0048872	0.288149435613962	0.814159514315758	10	296	homeostasis of number of cells	BP	0.738897481324374
GO:0043547	0.289422326119946	0.794596333382874	16	261	positive regulation of GTPase activity	BP	0.739520392007548
GO:0060284	0.294171977040808	0.765581404534831	34	801	regulation of cell development	BP	0.748991062110993
GO:0120035	0.300787638142318	0.753754664975303	44	623	regulation of plasma membrane bounded cell projection organization	BP	0.758259502294126
GO:0007015	0.30183846083447	0.772255776766064	22	416	actin filament organization	BP	0.758259502294126
GO:0040008	0.303326799064993	0.763068195234016	28	598	regulation of growth	BP	0.758259502294126
GO:0048878	0.303765650149226	0.752056971160326	41	993	chemical homeostasis	BP	0.758259502294126
GO:0098793	0.30688272325812	0.753959760769904	35	549	presynapse	CC	0.758259502294126
GO:0051345	0.308191940775977	0.762228730123708	25	552	positive regulation of hydrolase activity	BP	0.758259502294126
GO:0008654	0.309621837307073	0.792867117594379	11	244	phospholipid biosynthetic process	BP	0.758259502294126
GO:0048588	0.311507779633745	0.77623836457538	16	227	developmental cell growth	BP	0.758259502294126
GO:0016491	0.313541642580782	0.764530109138778	20	693	oxidoreductase activity	MF	0.758259502294126
GO:0099565	0.313542049020391	0.795663287468051	10	129	chemical synaptic transmission, postsynaptic	BP	0.758259502294126
GO:0010562	0.314909723731617	0.747685803679113	33	833	positive regulation of phosphorus metabolic process	BP	0.758259502294126
GO:0045937	0.314909723731617	0.747685803679113	33	833	positive regulation of phosphate metabolic process	BP	0.758259502294126
GO:0097305	0.314938626944908	0.78843324953256	11	250	response to alcohol	BP	0.758259502294126
GO:0010810	0.315646538683747	0.777988657223088	14	216	regulation of cell-substrate adhesion	BP	0.758259502294126
GO:0050839	0.316943157516682	0.746549779050393	33	514	cell adhesion molecule binding	MF	0.758259502294126
GO:0120031	0.319658808506601	0.748759768875563	28	504	plasma membrane bounded cell projection assembly	BP	0.758259502294126
GO:0005768	0.319945555194975	0.737916882196656	40	991	endosome	CC	0.758259502294126
GO:0045664	0.320037989719169	0.789184494514781	10	190	regulation of neuron differentiation	BP	0.758259502294126
GO:0001654	0.320864192716711	0.760747567065158	19	379	eye development	BP	0.758259502294126
GO:0032535	0.322342584908339	0.759696939739102	19	335	regulation of cellular component size	BP	0.758259502294126
GO:0016049	0.322983528208196	0.750608362118089	24	477	cell growth	BP	0.758259502294126
GO:0016757	0.32307915702539	0.777767276635775	12	254	glycosyltransferase activity	MF	0.758259502294126
GO:0070588	0.323412238738853	0.755209599640715	21	349	calcium ion transmembrane transport	BP	0.758259502294126
GO:0048729	0.324967572371728	0.742620766442104	29	625	tissue morphogenesis	BP	0.758259502294126
GO:0032956	0.326071105217981	0.760571753869559	17	324	regulation of actin cytoskeleton organization	BP	0.758259502294126
GO:1902074	0.326348824297463	0.760050145433795	17	376	response to salt	BP	0.758259502294126
GO:0070372	0.327050578242361	0.778005918069228	11	304	regulation of ERK1 and ERK2 cascade	BP	0.758259502294126
GO:0022804	0.328386365962714	0.763029152322919	15	411	active transmembrane transporter activity	MF	0.758259502294126
GO:0150063	0.328438308096759	0.75409012033638	19	383	visual system development	BP	0.758259502294126
GO:0071241	0.330648066017245	0.780048172127055	10	224	cellular response to inorganic substance	BP	0.759168563480197
GO:0001525	0.330946741461423	0.747670363615944	21	593	angiogenesis	BP	0.759168563480197
GO:0040017	0.334789366685112	0.739746659166875	24	587	positive regulation of locomotion	BP	0.761571185797219
GO:0051259	0.335044034291279	0.776207409863778	10	245	protein complex oligomerization	BP	0.761571185797219
GO:0010948	0.336285713022407	0.774799041439647	10	303	negative regulation of cell cycle process	BP	0.761571185797219
GO:0030031	0.337571795528827	0.732584748162478	28	515	cell projection assembly	BP	0.761571185797219
GO:0010008	0.338027452724243	0.743283381311226	20	519	endosome membrane	CC	0.761571185797219
GO:0030029	0.339003345364851	0.718912786635988	43	775	actin filament-based process	BP	0.761571185797219
GO:0005667	0.340994697776682	0.744609926753784	18	495	transcription regulator complex	CC	0.761571185797219
GO:0003013	0.341363244043638	0.727851447660704	29	594	circulatory system process	BP	0.761571185797219
GO:0050801	0.343014058909441	0.727403335331396	28	599	monoatomic ion homeostasis	BP	0.761571185797219
GO:2000147	0.343235132541976	0.733615491178428	23	572	positive regulation of cell motility	BP	0.761571185797219
GO:0009725	0.343835499628711	0.723131359209595	31	861	response to hormone	BP	0.761571185797219
GO:0042803	0.345525143363604	0.729940081832788	24	656	protein homodimerization activity	MF	0.761571185797219
GO:0019932	0.348287681231427	0.741416809625439	17	282	second-messenger-mediated signaling	BP	0.761571185797219
GO:0000902	0.349700473520509	0.701220428816333	60	903	cell morphogenesis	BP	0.761571185797219
GO:0010959	0.35029779638679	0.73095657648002	21	413	regulation of metal ion transport	BP	0.761571185797219
GO:0008270	0.350318691486548	0.717310685419951	31	778	zinc ion binding	MF	0.761571185797219
GO:0099111	0.350580202773961	0.759142153495151	11	190	microtubule-based transport	BP	0.761571185797219
GO:0030017	0.351086438020724	0.75844150413226	11	210	sarcomere	CC	0.761571185797219
GO:0002064	0.35476017974394	0.759994775148587	10	206	epithelial cell development	BP	0.761784599689974
GO:0030139	0.357065139816888	0.74454400072574	13	340	endocytic vesicle	CC	0.761784599689974
GO:0097190	0.357748123763242	0.731746821483552	17	591	apoptotic signaling pathway	BP	0.761784599689974
GO:0010035	0.358003582174215	0.725342263356851	20	548	response to inorganic substance	BP	0.761784599689974
GO:0090066	0.363482565263723	0.714149746894437	24	471	regulation of anatomical structure size	BP	0.761784599689974
GO:0001701	0.36405801234682	0.731884921572395	15	392	in utero embryonic development	BP	0.761784599689974
GO:0007610	0.364306414877654	0.70041429158599	36	632	behavior	BP	0.761784599689974
GO:0060348	0.364559062063584	0.751418675651844	10	226	bone development	BP	0.761784599689974
GO:0048738	0.366417125428602	0.740777337349307	12	240	cardiac muscle tissue development	BP	0.761784599689974
GO:0150034	0.366420860854794	0.725418043442999	17	270	distal axon	CC	0.761784599689974
GO:0051606	0.366505167889035	0.73550030426569	13	615	detection of stimulus	BP	0.761784599689974
GO:0042692	0.36670309817102	0.722056411870429	18	395	muscle cell differentiation	BP	0.761784599689974
GO:0071396	0.3671381069585	0.718937687038537	19	595	cellular response to lipid	BP	0.761784599689974
GO:0031253	0.367144991711302	0.724221443458967	17	340	cell projection membrane	CC	0.761784599689974
GO:0050900	0.367502052506212	0.738938327600876	12	383	leukocyte migration	BP	0.761784599689974
GO:0043009	0.3681605238056	0.709375082657062	24	651	chordate embryonic development	BP	0.761784599689974
GO:0060322	0.372881755350134	0.686150661276718	45	801	head development	BP	0.765481422973716
GO:0072659	0.373077294600672	0.724629771651925	15	270	protein localization to plasma membrane	BP	0.765481422973716
GO:0003012	0.373145540446798	0.710182614098215	21	440	muscle system process	BP	0.765481422973716
GO:0001819	0.375127955945767	0.736236069366427	11	476	positive regulation of cytokine production	BP	0.766677056832784
GO:0033218	0.376040324039866	0.724325134205874	14	375	amide binding	MF	0.766677056832784
GO:0016032	0.377324318705434	0.730210752674848	12	411	viral process	BP	0.766677056832784
GO:0070371	0.377999551697501	0.734233976311721	11	329	ERK1 and ERK2 cascade	BP	0.766677056832784
GO:0007162	0.382264077034651	0.719166479663308	14	305	negative regulation of cell adhesion	BP	0.772758655596837
GO:1903706	0.383785729474055	0.724559168757401	12	394	regulation of hemopoiesis	BP	0.772758655596837
GO:0010038	0.385397631842061	0.716030977063188	14	361	response to metal ion	BP	0.772758655596837
GO:0007018	0.390741641465697	0.702769673671768	17	365	microtubule-based movement	BP	0.772758655596837
GO:0032970	0.391069807844009	0.697986496414498	19	365	regulation of actin filament-based process	BP	0.772758655596837
GO:0007188	0.391082333003012	0.723436615777262	11	232	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	0.772758655596837
GO:0032990	0.39156626913481	0.668358218288115	46	642	cell part morphogenesis	BP	0.772758655596837
GO:0051046	0.391626882460293	0.686405032948826	25	617	regulation of secretion	BP	0.772758655596837
GO:0007281	0.391954421627873	0.722192681228414	11	287	germ cell development	BP	0.772758655596837
GO:0018209	0.393818746036783	0.70025309778589	17	320	peptidyl-serine modification	BP	0.772758655596837
GO:0098771	0.394381215956901	0.68551509194004	24	530	inorganic ion homeostasis	BP	0.772758655596837
GO:0030674	0.394935087248787	0.704420784133923	15	347	protein-macromolecule adaptor activity	MF	0.772758655596837
GO:0019722	0.394989452094762	0.720633327843106	11	184	calcium-mediated signaling	BP	0.772758655596837
GO:0042327	0.397693012348555	0.675475555435513	29	763	positive regulation of phosphorylation	BP	0.774217302202935
GO:0009314	0.398633033016309	0.697836033397832	16	432	response to radiation	BP	0.774217302202935
GO:0001568	0.398969918962515	0.675425024862636	28	765	blood vessel development	BP	0.774217302202935
GO:0019904	0.400596587772287	0.672968442668967	29	654	protein domain specific binding	MF	0.774658000802418
GO:0071214	0.402433752505992	0.712614171676481	11	329	cellular response to abiotic stimulus	BP	0.774658000802418
GO:0104004	0.402433752505992	0.712614171676481	11	329	cellular response to environmental stimulus	BP	0.774658000802418
GO:0045787	0.410173303792308	0.7011967825826	12	335	positive regulation of cell cycle	BP	0.780503596173298
GO:0007420	0.411695116002949	0.650651332078026	43	754	brain development	BP	0.780503596173298
GO:0005198	0.411799649930479	0.670415356971464	23	695	structural molecule activity	MF	0.780503596173298
GO:0001228	0.412328220920218	0.694776949686425	13	462	DNA-binding transcription activator activity, RNA polymerase II-specific	MF	0.780503596173298
GO:0006644	0.41267805254561	0.694919908185583	13	347	phospholipid metabolic process	BP	0.780503596173298
GO:0003002	0.413824954915627	0.690054898470376	14	409	regionalization	BP	0.780503596173298
GO:0072521	0.413859356907356	0.678553565099533	18	511	purine-containing compound metabolic process	BP	0.780503596173298
GO:0008544	0.415948458011652	0.700290115370295	11	365	epidermis development	BP	0.780503596173298
GO:0060090	0.417969057846057	0.670600793644546	20	466	molecular adaptor activity	MF	0.780503596173298
GO:0043542	0.418328494828822	0.703764013364953	10	276	endothelial cell migration	BP	0.780503596173298
GO:0030098	0.418625061237805	0.689172056313233	13	418	lymphocyte differentiation	BP	0.780503596173298
GO:0048471	0.420085505002895	0.654481307655932	29	701	perinuclear region of cytoplasm	CC	0.780503596173298
GO:0001216	0.420388682720236	0.687396731323091	13	466	DNA-binding transcription activator activity	MF	0.780503596173298
GO:0035249	0.420689264232683	0.695674958349988	12	110	synaptic transmission, glutamatergic	BP	0.780503596173298
GO:0030522	0.423621639457133	0.698927403803752	10	285	intracellular receptor signaling pathway	BP	0.783918394665519
GO:0005096	0.425430307322917	0.666967787299968	19	272	GTPase activator activity	MF	0.784145860878528
GO:0052547	0.425941993721297	0.691038845731949	11	410	regulation of peptidase activity	BP	0.784145860878528
GO:0060562	0.427020935380925	0.678290921740323	14	334	epithelial tube morphogenesis	BP	0.784145860878528
GO:0014070	0.429989405649889	0.643615454234186	30	904	response to organic cyclic compound	BP	0.785587440620763
GO:0031175	0.429994239782674	0.624215159587298	61	934	neuron projection development	BP	0.785587440620763
GO:0009792	0.432281252572454	0.649580992571465	24	673	embryo development ending in birth or egg hatching	BP	0.787761267378228
GO:0016358	0.435153409297511	0.656378372327574	20	232	dendrite development	BP	0.787815201072569
GO:0002252	0.435172079605378	0.669791976979631	14	613	immune effector process	BP	0.787815201072569
GO:0006470	0.435602555467702	0.674766000382926	13	237	protein dephosphorylation	BP	0.787815201072569
GO:0044255	0.439671497688528	0.635437098599358	29	949	cellular lipid metabolic process	BP	0.793176219448149
GO:0055080	0.441499932006894	0.638115249043493	26	589	monoatomic cation homeostasis	BP	0.794478574388346
GO:0032787	0.448420392440245	0.648379556827028	17	609	monocarboxylic acid metabolic process	BP	0.80491460443024
GO:0009416	0.452127531431617	0.662771139107911	12	310	response to light stimulus	BP	0.806445785246739
GO:0014706	0.452874181934632	0.662533484534646	12	255	striated muscle tissue development	BP	0.806445785246739
GO:0120039	0.45299235937638	0.610655121679574	44	619	plasma membrane bounded cell projection morphogenesis	BP	0.806445785246739
GO:0009986	0.455636928302144	0.613260694986846	36	847	cell surface	CC	0.806445785246739
GO:0007611	0.456526235925592	0.645022654982378	16	271	learning or memory	BP	0.806445785246739
GO:0030198	0.456855785047775	0.647342053870814	15	306	extracellular matrix organization	BP	0.806445785246739
GO:0098978	0.45713570277914	0.61905316885016	30	403	glutamatergic synapse	CC	0.806445785246739
GO:0045229	0.461138255186202	0.643259770459326	15	309	external encapsulating structure organization	BP	0.810447492481578
GO:0006163	0.462032796929472	0.638513881759683	16	485	purine nucleotide metabolic process	BP	0.810447492481578
GO:0048858	0.464352699792008	0.599578864987942	44	624	cell projection morphogenesis	BP	0.810447492481578
GO:0055086	0.465489252020215	0.625133282375285	20	609	nucleobase-containing small molecule metabolic process	BP	0.810447492481578
GO:0043062	0.465642703040048	0.638994434133796	15	307	extracellular structure organization	BP	0.810447492481578
GO:0061630	0.467156588557717	0.658661836795283	10	313	ubiquitin protein ligase activity	MF	0.810447492481578
GO:0006954	0.467305378673222	0.627497389748806	18	838	inflammatory response	BP	0.810447492481578
GO:0032989	0.468631708841533	0.59221052885471	49	746	cellular component morphogenesis	BP	0.810789317947519
GO:0048812	0.470244179713299	0.594523469509206	43	603	neuron projection morphogenesis	BP	0.81162336787055
GO:0003712	0.47158430007642	0.624131841844396	18	476	transcription coregulator activity	MF	0.81198447830904
GO:1902903	0.480124995902885	0.624823444033737	15	351	regulation of supramolecular fiber organization	BP	0.824712313536535
GO:0042060	0.484327924064372	0.620377043990225	15	429	wound healing	BP	0.829517994554794
GO:0007507	0.485233367288319	0.594481565295388	27	594	heart development	BP	0.829517994554794
GO:0009150	0.490014806360901	0.622149181612537	13	398	purine ribonucleotide metabolic process	BP	0.835702211323342
GO:0010975	0.491979527854812	0.582762585736967	32	441	regulation of neuron projection development	BP	0.837064694312216
GO:0030155	0.494373300017697	0.579248103392267	32	783	regulation of cell adhesion	BP	0.838586607325782
GO:0006650	0.495903432640243	0.626167928715587	11	280	glycerophospholipid metabolic process	BP	0.838586607325782
GO:0030036	0.496377866453283	0.574612803029636	35	687	actin cytoskeleton organization	BP	0.838586607325782
GO:0005925	0.499742643072452	0.602409524094831	16	417	focal adhesion	CC	0.842289243488311
GO:0030658	0.502270125649779	0.626037237170859	10	225	transport vesicle membrane	CC	0.84403939034092
GO:0007389	0.503698316863811	0.598392713235595	16	452	pattern specification process	BP	0.84403939034092
GO:0006873	0.505367481896225	0.582761843271839	22	501	intracellular monoatomic ion homeostasis	BP	0.84403939034092
GO:0001501	0.507374083261578	0.589178702271132	18	517	skeletal system development	BP	0.84403939034092
GO:0045862	0.507548202060742	0.614425433751913	11	350	positive regulation of proteolysis	BP	0.84403939034092
GO:0043254	0.508612203465292	0.596951114049265	15	387	regulation of protein-containing complex assembly	BP	0.84403939034092
GO:0015711	0.511155692649603	0.605747955013821	12	425	organic anion transport	BP	0.84403939034092
GO:0001944	0.512352094540831	0.566015614480455	28	798	vasculature development	BP	0.84403939034092
GO:0006790	0.512413998176143	0.609964862243603	11	305	sulfur compound metabolic process	BP	0.84403939034092
GO:0051336	0.512536454301729	0.557246536527177	36	946	regulation of hydrolase activity	BP	0.84403939034092
GO:0043408	0.514010610444898	0.568751876741743	25	676	regulation of MAPK cascade	BP	0.844530018991846
GO:0031965	0.515630401646663	0.606959745218467	11	287	nuclear membrane	CC	0.845257142425352
GO:0030027	0.518687077071489	0.610521544185629	10	196	lamellipodium	CC	0.848331028103256
GO:1902532	0.525476568508898	0.576646958726504	16	533	negative regulation of intracellular signal transduction	BP	0.855998795548533
GO:0008380	0.526719436742562	0.595273278694446	11	433	RNA splicing	BP	0.855998795548533
GO:0048598	0.526951904780573	0.561046952111938	22	600	embryonic morphogenesis	BP	0.855998795548533
GO:0055082	0.52915936720713	0.550838023260471	27	669	intracellular chemical homeostasis	BP	0.856011568417038
GO:1901615	0.529478047263735	0.575778499449075	15	535	organic hydroxy compound metabolic process	BP	0.856011568417038
GO:1903131	0.530536417751507	0.582200366324894	13	470	mononuclear cell differentiation	BP	0.856011568417038
GO:0008134	0.533540784418379	0.558438359072821	20	588	transcription factor binding	MF	0.856886497071504
GO:0061564	0.534624364800267	0.542400828062717	30	467	axon development	BP	0.856886497071504
GO:0048589	0.534658984245172	0.539552992951647	32	632	developmental growth	BP	0.856886497071504
GO:0098609	0.53854764880512	0.522441106009031	49	927	cell-cell adhesion	BP	0.857611128227484
GO:1903829	0.538631725549357	0.560951646503402	17	457	positive regulation of protein localization	BP	0.857611128227484
GO:0006816	0.544654733586847	0.545780071348055	21	441	calcium ion transport	BP	0.857611128227484
GO:0061659	0.54759418598355	0.580579984534984	10	327	ubiquitin-like protein ligase activity	MF	0.857611128227484
GO:0045785	0.547768061038458	0.551718764866046	17	470	positive regulation of cell adhesion	BP	0.857611128227484
GO:0016311	0.548110532599162	0.558187680860883	15	314	dephosphorylation	BP	0.857611128227484
GO:0030667	0.548422543385351	0.57983871557846	10	313	secretory granule membrane	CC	0.857611128227484
GO:0030162	0.551835240608807	0.539789027763544	20	699	regulation of proteolysis	BP	0.857611128227484
GO:0008610	0.552362862273838	0.535283659805109	22	703	lipid biosynthetic process	BP	0.857611128227484
GO:0007612	0.557505478608149	0.573067212775385	10	149	learning	BP	0.857611128227484
GO:0006898	0.557752654817966	0.565399887305221	11	252	receptor-mediated endocytosis	BP	0.857611128227484
GO:0046903	0.558229269980901	0.513186203172945	34	931	secretion	BP	0.857611128227484
GO:0043087	0.558321656870928	0.536726087609702	19	352	regulation of GTPase activity	BP	0.857611128227484
GO:0022604	0.563108342467518	0.551054785206741	13	237	regulation of cell morphogenesis	BP	0.857611128227484
GO:0008361	0.563596839247976	0.566243607235614	10	174	regulation of cell size	BP	0.857611128227484
GO:0016773	0.564090792072707	0.507798444149716	34	649	phosphotransferase activity, alcohol group as acceptor	MF	0.857611128227484
GO:0098552	0.565147961272725	0.53384284953988	17	549	side of membrane	CC	0.857611128227484
GO:0044283	0.565734088314119	0.542663003578152	14	562	small molecule biosynthetic process	BP	0.857611128227484
GO:0044782	0.566990201472128	0.542298187152239	14	339	cilium organization	BP	0.857611128227484
GO:0030335	0.567212530856362	0.524532122990015	20	549	positive regulation of cell migration	BP	0.857611128227484
GO:0048285	0.56794740371629	0.540700717073357	14	463	organelle fission	BP	0.857611128227484
GO:0051056	0.568435591035243	0.529324178525667	18	293	regulation of small GTPase mediated signal transduction	BP	0.857611128227484
GO:0006605	0.569513198512332	0.5584812451048	10	317	protein targeting	BP	0.857611128227484
GO:0016301	0.56953227130062	0.500319768874365	36	701	kinase activity	MF	0.857611128227484
GO:0019637	0.569753711150617	0.505626928309577	30	933	organophosphate metabolic process	BP	0.857611128227484
GO:0015085	0.572041579089623	0.558657791185905	10	139	calcium ion transmembrane transporter activity	MF	0.857611128227484
GO:0010256	0.573109570987501	0.520688331598812	19	557	endomembrane system organization	BP	0.857611128227484
GO:0040007	0.57451560521093	0.492425745770775	39	887	growth	BP	0.857611128227484
GO:0006338	0.574752438719068	0.542541994725619	12	332	chromatin remodeling	BP	0.857611128227484
GO:0032940	0.575830788962159	0.499615698723034	30	801	secretion by cell	BP	0.857611128227484
GO:0140297	0.57656745146343	0.528396140818137	15	469	DNA-binding transcription factor binding	MF	0.857611128227484
GO:0048667	0.578196510411522	0.491182932637524	37	540	cell morphogenesis involved in neuron differentiation	BP	0.857611128227484
GO:0019216	0.579563847395567	0.54809655865766	10	331	regulation of lipid metabolic process	BP	0.857611128227484
GO:0060271	0.5808516709806	0.532104269616139	13	314	cilium assembly	BP	0.857611128227484
GO:1901888	0.584288749613973	0.522616039290123	15	212	regulation of cell junction assembly	BP	0.857611128227484
GO:0120032	0.587138268888162	0.541919335837095	10	184	regulation of plasma membrane bounded cell projection assembly	BP	0.857611128227484
GO:0010639	0.588641045493217	0.528158016695929	12	343	negative regulation of organelle organization	BP	0.857611128227484
GO:0043235	0.5894690640481	0.500317885275652	21	397	receptor complex	CC	0.857611128227484
GO:0060491	0.591175803283114	0.537695894081098	10	186	regulation of cell projection assembly	BP	0.857611128227484
GO:0006887	0.591440134900495	0.517166132931953	14	337	exocytosis	BP	0.857611128227484
GO:0009259	0.594074518305432	0.517819070806976	13	417	ribonucleotide metabolic process	BP	0.857611128227484
GO:0019901	0.594609084138235	0.485677834543414	26	661	protein kinase binding	MF	0.857611128227484
GO:0050890	0.595360374421541	0.506797125175594	16	310	cognition	BP	0.857611128227484
GO:0072594	0.595733575615814	0.51602938846187	13	432	establishment of protein localization to organelle	BP	0.857611128227484
GO:0019221	0.596066240002799	0.530366654472377	10	485	cytokine-mediated signaling pathway	BP	0.857611128227484
GO:0030141	0.597044676386234	0.491167694985711	21	855	secretory granule	CC	0.857611128227484
GO:0043410	0.598556126964639	0.497057488089541	18	484	positive regulation of MAPK cascade	BP	0.857611128227484
GO:0140352	0.59867062298509	0.473818552227674	32	876	export from cell	BP	0.857611128227484
GO:0051051	0.599178626650854	0.508438224899976	14	473	negative regulation of transport	BP	0.857611128227484
GO:0030055	0.60458957704787	0.496421912657617	16	426	cell-substrate junction	CC	0.857611128227484
GO:0031966	0.605215055297121	0.505513220316284	13	663	mitochondrial membrane	CC	0.857611128227484
GO:0019725	0.605656981151273	0.470096011386883	29	765	cellular homeostasis	BP	0.857611128227484
GO:0042330	0.605713546312901	0.474332610573414	26	597	taxis	BP	0.857611128227484
GO:0018105	0.606941261725835	0.501258077296818	14	304	peptidyl-serine phosphorylation	BP	0.857611128227484
GO:0031667	0.607169950975255	0.503940055231638	13	467	response to nutrient levels	BP	0.857611128227484
GO:0062023	0.607511905674736	0.490624466582498	17	410	collagen-containing extracellular matrix	CC	0.857611128227484
GO:0009117	0.607537251375297	0.49292605859958	16	537	nucleotide metabolic process	BP	0.857611128227484
GO:1901652	0.607792648350696	0.49275786488393	16	505	response to peptide	BP	0.857611128227484
GO:0050767	0.609976371621998	0.485678976558757	18	375	regulation of neurogenesis	BP	0.857611128227484
GO:0030100	0.610105062752325	0.517451926349384	10	211	regulation of endocytosis	BP	0.857611128227484
GO:0060627	0.61027367230397	0.476247477321261	22	514	regulation of vesicle-mediated transport	BP	0.857611128227484
GO:0019693	0.610618395032094	0.500471949809775	13	426	ribose phosphate metabolic process	BP	0.857611128227484
GO:0016772	0.611297873332465	0.453872158877909	40	855	transferase activity, transferring phosphorus-containing groups	MF	0.857611128227484
GO:0048608	0.612868133374724	0.51357925670028	10	299	reproductive structure development	BP	0.857611128227484
GO:1903530	0.614526543946933	0.47554950883229	20	559	regulation of secretion by cell	BP	0.857611128227484
GO:0051656	0.615208418226038	0.482481030354622	17	423	establishment of organelle localization	BP	0.857611128227484
GO:0098687	0.617858075161785	0.508007430774711	10	342	chromosomal region	CC	0.857611128227484
GO:0051146	0.618305768174262	0.502353923547812	11	286	striated muscle cell differentiation	BP	0.857611128227484
GO:0000280	0.619112054065278	0.49582719443974	12	420	nuclear division	BP	0.857611128227484
GO:0006753	0.62087655214503	0.478865015477977	16	545	nucleoside phosphate metabolic process	BP	0.857611128227484
GO:0050807	0.621017714784485	0.47811764978755	17	232	regulation of synapse organization	BP	0.857611128227484
GO:0007409	0.622657868888349	0.456072809674407	27	417	axonogenesis	BP	0.857611128227484
GO:0061061	0.623807285896539	0.456681171064489	25	664	muscle structure development	BP	0.857611128227484
GO:0045597	0.627020263050796	0.445367710140444	31	859	positive regulation of cell differentiation	BP	0.857611128227484
GO:0090257	0.628138184206814	0.497822666276766	10	246	regulation of muscle system process	BP	0.857611128227484
GO:0004842	0.62828297127464	0.48608075815469	12	417	ubiquitin-protein transferase activity	MF	0.857611128227484
GO:1901987	0.628882148078856	0.481049672397035	13	443	regulation of cell cycle phase transition	BP	0.857611128227484
GO:0042578	0.628951390192339	0.471377380710424	16	324	phosphoric ester hydrolase activity	MF	0.857611128227484
GO:0061458	0.629472234785354	0.495869723806935	10	303	reproductive system development	BP	0.857611128227484
GO:0050803	0.63188666108208	0.46649786528429	17	238	regulation of synapse structure or activity	BP	0.857759701806648
GO:1905114	0.632532610694022	0.44495334768672	27	574	cell surface receptor signaling pathway involved in cell-cell signaling	BP	0.857759701806648
GO:0051651	0.633406245322909	0.49241725890997	10	226	maintenance of location in cell	BP	0.857759701806648
GO:0033674	0.634359890890432	0.465045618344775	16	413	positive regulation of kinase activity	BP	0.857759701806648
GO:0140678	0.636662149076905	0.441663476285733	26	674	molecular function inhibitor activity	MF	0.859254554581237
GO:0046486	0.63896109509224	0.474872418122268	12	367	glycerolipid metabolic process	BP	0.859377524488201
GO:0008047	0.639371066646056	0.437735015751548	27	572	enzyme activator activity	MF	0.859377524488201
GO:0001505	0.640343977160428	0.485199419435145	10	208	regulation of neurotransmitter levels	BP	0.859377524488201
GO:0022412	0.641673536903054	0.467544316550218	13	396	cellular process involved in reproduction in multicellular organism	BP	0.859555222941032
GO:0051960	0.646825221948669	0.436177416401386	23	454	regulation of nervous system development	BP	0.861034381902148
GO:0000165	0.646955984224049	0.430552288514678	26	769	MAPK cascade	BP	0.861034381902148
GO:0007017	0.647247384354341	0.422047499162534	33	849	microtubule-based process	BP	0.861034381902148
GO:0001817	0.649141203030308	0.45127022547466	15	820	regulation of cytokine production	BP	0.861034381902148
GO:0030426	0.649916332669219	0.475764648508576	10	162	growth cone	CC	0.861034381902148
GO:0060537	0.649973029235326	0.448283689812548	16	417	muscle tissue development	BP	0.861034381902148
GO:0002521	0.65125789842566	0.446282154998497	16	599	leukocyte differentiation	BP	0.86114764469544
GO:0009611	0.658044278220502	0.436265942528996	17	562	response to wounding	BP	0.868521676033677
GO:0046983	0.660790481671187	0.411757803052754	29	926	protein dimerization activity	MF	0.870545992366811
GO:0016791	0.662783017347685	0.454835241464589	11	237	phosphatase activity	MF	0.871571806695308
GO:1901214	0.665314833635334	0.456734704098492	10	319	regulation of neuron death	BP	0.873301737751681
GO:0080135	0.667454585227894	0.416827752473011	21	690	regulation of cellular response to stress	BP	0.874511664586912
GO:0009991	0.670340445361013	0.43594813798699	13	495	response to extracellular stimulus	BP	0.875724230947528
GO:0009306	0.670819396965377	0.440156468775063	12	364	protein secretion	BP	0.875724230947528
GO:0035592	0.672399180782307	0.438405726517027	12	365	establishment of protein localization to extracellular region	BP	0.87619348784337
GO:0042063	0.676030474249894	0.444853411884268	10	316	gliogenesis	BP	0.87768360763375
GO:0032870	0.67806028376609	0.407483109345014	20	596	cellular response to hormone stimulus	BP	0.87768360763375
GO:0006325	0.678312494567028	0.40940265416226	19	564	chromatin organization	BP	0.87768360763375
GO:0005740	0.678469169160758	0.426513205387676	13	710	mitochondrial envelope	CC	0.87768360763375
GO:0006935	0.681610399972567	0.395129135039848	25	595	chemotaxis	BP	0.87768360763375
GO:0006869	0.685452520761188	0.419443296219698	13	432	lipid transport	BP	0.87768360763375
GO:0001934	0.685931521961795	0.394904942107436	22	697	positive regulation of protein phosphorylation	BP	0.87768360763375
GO:0019900	0.686023872786673	0.386072812441873	28	742	kinase binding	MF	0.87768360763375
GO:0032102	0.688144780907193	0.425280713485669	11	432	negative regulation of response to external stimulus	BP	0.87768360763375
GO:0001822	0.688329008434826	0.41696070579912	13	307	kidney development	BP	0.87768360763375
GO:0048732	0.692285060114648	0.408135086937528	14	437	gland development	BP	0.87768360763375
GO:0055074	0.69234778041552	0.405476199780669	15	320	calcium ion homeostasis	BP	0.87768360763375
GO:0000226	0.692626903556541	0.387813508463107	22	594	microtubule cytoskeleton organization	BP	0.87768360763375
GO:0050808	0.693413238034979	0.374721375038962	32	463	synapse organization	BP	0.87768360763375
GO:0000904	0.69350206446979	0.369012685028716	38	609	cell morphogenesis involved in differentiation	BP	0.87768360763375
GO:0030427	0.693514318650682	0.427154085140767	10	167	site of polarized growth	CC	0.87768360763375
