"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","hitsPerc","Condition","genes"
"69","GO:0007141",0.0371846949389323,0.987354105488693,8,26,"male meiosis I","BP",30.7692307692308,"IHD","BRCA2, BRDT, ZSCAN21, HSF2BP, FOXJ3, DDX4, SLC25A31, TDRD9"
"70","GO:0007188",0.0174066363520912,0.988204362792529,61,246,"adenylate cyclase-modulating G protein-coupled receptor signaling pathway","BP",24.7967479674797,"IHD","ABCA1, ADCY1, ADCY2, ADCY5, ADCY8, ADRA1B, ADRA1A, ADGRB3, CACNA1D, CALCR, CASR, CHRM3, DRD2, LPAR1, ADGRE1, GLP1R, GNAL, GNAO1, GNAQ, GRIK3, GRM1, GRM3, GRM5, GRM7, GRM8, HTR1E, HTR1F, MC2R, NPY1R, PDE4B, PDE4D, PRKACA, PRKACB, PRKAR1A, PRKCA, PTGER2, PTGER3, PTGER4, RIT2, TCP11, TSHR, LGR5, GABBR2, RAPGEF2, RIMS2, RAPGEF4, AKAP13, GPR176, PTGDR2, ADGRL2, ADGRL3, LPAR3, MRAP, RXFP1, ADGRL4, CRTC3, GPR157, MRAP2, ADGRG5, ADGRF5, ADGRF1"
"71","GO:0007189",0.00301254390625043,0.998337317142015,42,156,"adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP",26.9230769230769,"IHD","ABCA1, ADCY1, ADCY2, ADCY5, ADCY8, ADRA1B, ADRA1A, ADGRB3, CALCR, DRD2, LPAR1, ADGRE1, GLP1R, GNAQ, MC2R, PDE4B, PDE4D, PRKACA, PRKAR1A, PRKCA, PTGER2, PTGER3, PTGER4, RIT2, TCP11, TSHR, LGR5, RAPGEF2, RAPGEF4, AKAP13, ADGRL2, ADGRL3, LPAR3, MRAP, RXFP1, ADGRL4, CRTC3, GPR157, MRAP2, ADGRG5, ADGRF5, ADGRF1"
"72","GO:0007204",0.0133886980505725,0.991883259439271,40,171,"positive regulation of cytosolic calcium ion concentration","BP",23.3918128654971,"IHD","ABL1, ABL2, ADCY5, ADCY8, ADRA1B, ADRA1A, BCL2, CACNA1A, CACNA1C, CACNA2D1, CALCR, CCR6, CCR7, ACKR2, CMKLR1, CD55, LPAR1, ESR1, PTK2B, GLP1R, XCR1, HTR2A, CXCR1, JAK2, KNG1, LRP6, P2RX7, PRKG1, PTGER2, PTGER3, PTGER4, RYR2, SLC8A1, TRPC3, TRPC6, CXCL13, LPAR3, PLCE1, PROK2, PLCZ1"
"73","GO:0007268",0.0364547336764129,0.969896700319952,203,738,"chemical synaptic transmission","BP",27.5067750677507,"IHD","ABL1, ABR, ASIC2, ADCY1, ADCY8, ADRA1A, APBA2, APP, BRAF, CACNA1A, CACNA1B, CACNA1E, CACNB2, CACNB4, CALB1, CDC20, CDH1, CDH2, CDH8, CHRM3, CHRNA2, CHRNA7, DCC, DLG1, DLG2, DNM1, DRD2, DTNA, EIF4E, EPHA7, EPHB1, STX2, EXT1, PTK2B, FGF12, FYN, GABRA2, GABRA4, GABRA5, GABRB1, GABRB2, GABRB3, GABRG1, GABRG3, GAD1, GAD2, GLRA1, GLRB, GRIA1, GRIA2, GRIA4, GRID1, GRID2, GRIK2, GRIK3, GRIK4, GRIN2A, GRIN2B, NR3C1, GRM1, GRM3, GRM5, GRM7, GRM8, GSK3B, GUCY1A1, GUCY1B1, HCRTR2, HIP1, HRH2, HTR1E, HTR1F, HTR2A, HTR7, JAK2, KCND2, KCNK3, LAMA2, LRP6, MAP1B, MME, NF1, ROR2, NTSR1, P2RX7, PAFAH1B1, PRKN, PLCL1, PPP3CA, PPP3R1, PRKACA, PRKAR1B, PRKCB, PRKCE, MAPK1, LGMN, RELN, PTEN, PTN, PTPRD, PTPRN2, RAP1A, RASGRF1, RASGRF2, RIT2, RPS6KA1, SLC1A3, SLC6A1, SNAP25, STAU1, ABCC8, SYN2, SYT1, TNR, TRIO, WNT7A, GLRA3, FXR1, DYSF, COLQ, KMO, CADPS, MTMR2, NEURL1, SLC6A5, DGKI, LGI1, LARGE1, DLGAP2, DLGAP1, NRXN1, OTOF, HOMER1, SLC4A8, GABBR2, SNCAIP, RAPGEF2, RIMS2, CLSTN3, SV2B, CACNG3, CACNG2, UNC13B, SCGN, NRG3, GPR176, PACSIN2, GABARAP, DLGAP4, NTNG1, NLGN1, RPH3A, SHANK2, SORCS3, SV2C, RIMS1, UNC13A, ERC1, PLCL2, PLCB1, CUX2, SYNE1, RIMBP2, LPAR3, ZMYND8, SLC24A2, SIPA1L1, ERC2, MYOF, STAU2, CACNG5, CACNG4, PDE7B, PCLO, SHANK1, PXK, PPP1R9A, MCTP2, CELF4, RTN4, SLC4A10, LRFN2, GPR158, SORCS2, LRRC4C, EXOC4, CLSTN2, TMEM108, MCTP1, SPG11, DTNBP1, BRSK1, CNTNAP4, CADPS2, BTBD9, LYPD1, LRRK2, SYT2, STXBP5, CNTN4, IGSF11, GABRR3, SLC17A8, CPLX4, SHISA6, UNC13C, SHISA9"
"74","GO:0007423",0.0384281442113549,0.969359726900466,134,577,"sensory organ development","BP",23.2235701906412,"IHD","ATP2B2, BBS4, BCL2, BFSP1, BMP6, BMPR1B, CACNA1C, CALB1, COL8A1, COL11A1, DLG1, DRD2, DSCAM, ECE1, EPHB1, EYA4, FAT1, FBN1, FBN2, FGF10, FLT1, FRZB, GABRA5, GABRB2, GLI3, GPM6A, HIF1A, INSIG1, KCNK3, LRP5, SMAD3, MAN2A1, MEIS2, MIP, MITF, MYF5, NF1, NFIA, NFIB, NRL, ROR1, PAFAH1B1, PBX1, PBX3, PDE6C, ATP8B1, MAPK1, PTPRM, RARB, RHO, RP1, SDC4, SKI, SOS1, TFAP2A, TGFBR2, THRB, TUB, USH2A, CLRN1, WNT2, WNT7A, WT1, YY1, PXDN, FZD6, LGR5, MYOM1, TBX18, LARGE1, MFN2, TRIOBP, KERA, PLAAT3, XRN2, ZHX2, ATF6, TTLL5, SIPA1L3, SMCHD1, CRB1, NIPBL, WHRN, IFT172, STAU2, B9D1, CPAMD8, INTU, BHLHE22, SCAPER, NOX3, WDPCP, LEF1, ATP8A2, MYO3A, SDK2, AHI1, SOBP, DZANK1, CHD7, TENM3, CELF4, NEUROD4, CDH23, SMOC1, TMEM135, PCDH15, PHACTR4, GRHL2, CEP290, WNT10A, ADGRV1, DTNBP1, MEGF11, NKD1, TMC1, OLFM3, FAT3, LRIG3, TMEM132E, CRYBG3, MYO3B, STRC, SPRED1, ADAMTS18, VSTM4, SPRED2, STOX1, TBC1D32, SDK1, SLC17A8, LAMA1, ABCB5, FREM2, HCN1, SLC26A5, GRXCR1"
"75","GO:0008013",0.00934687160601991,0.995100960595966,33,82,"beta-catenin binding","MF",40.2439024390244,"IHD","CDH1, CDH2, CTNNA2, CTNND2, EP300, ESR1, FOXO1, GLI3, GSK3B, SMAD3, NR4A2, PRKN, PTPRJ, PTPRK, RORA, SALL1, TCF4, TCF7L2, TRPC4, NUMB, BTRC, SOX30, PTPRT, KANK1, GRIP1, CTNNA3, LEF1, SUFU, RNF220, AJAP1, TBL1XR1, LZIC, MED12L, DACT2"
"76","GO:0008139",0.0207899109274608,0.993548296546609,9,23,"nuclear localization sequence binding","MF",39.1304347826087,"IHD","KPNA1, KPNA2, KPNA3, KPNA4, NUP214, NUP153, KPNA6, KPNA7, POM121C"
"77","GO:0008171",0.0185336963753165,0.995559691347392,6,21,"O-methyltransferase activity","MF",28.5714285714286,"IHD","PCMT1, ICMT, LCMT1, PCMTD2, ARMT1, PCMTD1"
"78","GO:0008276",0.0179369651852738,0.990689795220948,24,80,"protein methyltransferase activity","MF",30,"IHD","DNMT3A, MECOM, EZH1, PCMT1, PRDM2, EED, ICMT, SUZ12, SETBP1, LCMT1, PRMT7, PCMTD2, ASH1L, PRMT8, KMT2C, PRDM16, NSD1, SMYD3, ARMT1, CAMKMT, SETD7, SETD3, PCMTD1, SMYD1"
"79","GO:0008306",0.0347173134016298,0.980155410742857,27,84,"associative learning","BP",32.1428571428571,"IHD","ABL1, APP, BRAF, CHRNA7, DRD2, ELAVL4, ADAM2, GABRA5, GRIN2A, HIF1A, MEIS2, NF1, LGMN, RELN, RAG1, SLC6A1, SNAP25, ABCC8, TNR, SHANK2, SHANK1, CLSTN2, CSMD1, BRSK1, TANC1, SPECC1, LRRN4, TAFA2"
"80","GO:0008328",0.0478750332923671,0.976205548230044,20,41,"ionotropic glutamate receptor complex","CC",48.780487804878,"IHD","EPS8, PTK2B, GRIA1, GRIA2, GRIA4, GRID2, GRIK2, GRIK3, GRIK4, GRIN2A, GRIN2B, CACNG3, CACNG2, CACNG5, CACNG4, OLFM3, CNIH3, VWC2, SHISA6, SHISA9"
"81","GO:0008331",0.0250068021662116,0.991091547276336,14,24,"high voltage-gated calcium channel activity","MF",58.3333333333333,"IHD","CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNB2, CACNB4, SCN1A, SCN2A, SCN3A, SCN8A, SCN9A, SCN10A, CACNA1I"
"82","GO:0008540",0.00444230774844855,0.999605505367927,4,9,"proteasome regulatory particle, base subcomplex","CC",44.4444444444444,"IHD","PSMC1, PSMC2, PSMD2, PSMD4"
"83","GO:0008625",0.0391599032120918,0.978771544388496,20,84,"extrinsic apoptotic signaling pathway via death domain receptors","BP",23.8095238095238,"IHD","BCL2, BMPR1B, CASP10, GSK3B, HGF, MAL, NF1, PIK3R1, PTEN, STK4, MADD, PEA15, TNFRSF10B, CFLAR, CASP8AP2, FAF1, GABARAP, FAIM, ZSWIM2, DAB2IP"
"84","GO:0009100",0.0347272286630276,0.974050253938551,85,356,"glycoprotein metabolic process","BP",23.876404494382,"IHD","BCL2, BMPR1B, CCR7, COL11A1, DAD1, EXT1, EXTL3, FUT8, GALNT1, GALNT2, GALNT3, GANC, GLB1, HIF1A, NDST1, MAN1A1, MAN2A1, MGAT5, NPC1, PCSK6, PMM2, RAB1A, ST6GAL1, ST3GAL1, ST8SIA1, SOAT1, TCF7L2, ST8SIA4, TUSC3, B3GALT1, LARGE1, B4GALT5, NDST3, GFPT2, HS3ST4, HS3ST3A1, HS3ST1, UST, B3GALT5, ARFGEF1, FUT9, HPSE, MAN1A2, ADAMTS7, GALNT5, CHSY1, ERP44, SULF1, PLCB1, DPY19L1, MGAT4C, GLCE, AATF, CHST11, CHST15, UBE2J1, GALNT7, BPNT2, GALNT10, CSGALNACT1, C1GALT1, GALNT16, SLC39A8, XYLT1, NECAB1, CHST8, GALNT17, NDST4, GNPTAB, NDNF, ALG9, TET1, ADAMTS12, CHST9, TMTC1, GALNT13, NUS1, B3GLCT, DPY19L3, MGAT4D, TMTC2, ST6GALNAC3, HS6ST3, DPY19L2, GXYLT1, CHSY3, GALNT18, GALNTL6, GXYLT2, CRPPA"
"85","GO:0009314",0.0475971021123095,0.963560280068897,87,408,"response to radiation","BP",21.3235294117647,"IHD","ASIC2, APP, ATR, BCL2, BRAF, BRCA2, CACNB4, CASP7, CBL, CIRBP, ERCC8, CNGB1, CRY2, DNMT3A, DRD2, EP300, EXT1, FEN1, ADAM2, XRCC6, GNAQ, GNGT2, GRIN2A, HIF1A, IFI16, ITGB6, KCNC1, KCNC2, MEIS2, TRPM1, MME, MSH2, NF1, NMT1, PDE6C, PIK3R1, PRKDC, MAPK10, PTPRC, PTPRK, RAG1, RHO, GRK1, RP1, SAG, SLC1A3, SOD2, ABCC8, TRPC3, TYR, XRCC4, XRCC5, YY1, MAP4K3, RGS9, LARGE1, BABAM2, TANK, UBE4B, YAP1, GNB5, TLK2, CEP250, CHEK2, NLRP1, KDM1A, SYNE1, CRB1, SPIDR, RAD54B, NIPBL, REV1, UIMC1, ATP8A2, SEMA5B, USP47, SLC4A10, UVSSA, CCAR2, INIP, FBXL17, CAMKMT, ZRANB3, BRSK1, TNKS1BP1, TANC1, SLC24A4, LRRN4, TAFA2, EYS"
"86","GO:0009624",0.0276447018232665,0.998194969605954,2,7,"response to nematode","BP",28.5714285714286,"IHD","PTGER2, PTGER4"
"87","GO:0009642",0.0498218075721294,0.984571703126044,7,17,"response to light intensity","BP",41.1764705882353,"IHD","EXT1, KCNC1, KCNC2, RHO, RGS9, GNB5, SLC24A4"
"88","GO:0009898",0.0234124423529457,0.984883555342592,46,168,"cytoplasmic side of plasma membrane","CC",27.3809523809524,"IHD","ANK1, RHOA, CACNB4, CDH1, DLG1, DSG1, DTNA, FER, FGR, FRK, FYN, GNAL, GNAO1, GNAQ, GNGT2, JAK1, JAK2, LYN, MYH9, NTSR1, PGM5, PPP3CA, PTEN, PTPN3, PTPRC, SPTA1, STAC, SYK, TGM3, TRAF3, ZAP70, PTP4A1, KCNAB1, ATP2C2, FARP1, GNB5, RAB21, SNX5, KCNIP1, AJAP1, GNG12, PRMT8, GNB4, PPP1R9B, FRMD6, SAMD12"
"89","GO:0009953",0.0438912750856089,0.974594020698061,24,95,"dorsal/ventral pattern formation","BP",25.2631578947368,"IHD","ACVR1, BMPR1B, GLI3, LMX1B, SMAD6, PRKACA, PRKACB, TLL1, WNT7A, IFT172, GREM1, INTU, IFT52, SUFU, RNF220, TBX20, DSCAML1, DMRT3, GREM2, HHIP, DISP1, ARL13B, TBC1D32, RFX8"
"90","GO:0010001",0.027331262510801,0.981147502707463,57,248,"glial cell differentiation","BP",22.9838709677419,"IHD","ABL1, APP, RHOA, CDH2, CNTN1, HAPLN1, VCAN, DAB1, DTX1, LPAR1, FGF10, GLI3, NR3C1, ID4, LAMA2, LYN, MAL, NF1, NFIA, NFIB, NKX6-1, ROR1, ROR2, PPP3R1, MAPK1, RELN, PTEN, PTN, RHEB, SKI, TP73, TRPC4, PLPP3, EIF2B3, LARGE1, B4GALT6, B4GALT5, NDRG1, WASF3, ZNF365, SIRT2, CRB1, DAAM2, SUZ12, TENM4, TMEM98, TNFRSF21, LEF1, SOX6, PARD3, NEUROD4, SH3TC2, GPR157, TTBK1, SLC45A3, CERS5, SLC25A46, IL34, NCMAP"
"91","GO:0010039",0.047276144531655,0.981837886850477,9,30,"response to iron ion","BP",30,"IHD","B2M, BCL2, BMP6, DRD2, HIF1A, TF, TFAP2A, TFRC, CYBRD1"
"92","GO:0010043",0.0441322811530466,0.980673858491541,11,51,"response to zinc ion","BP",21.5686274509804,"IHD","CPS1, GLRA1, KCNK3, KHK, LTA4H, P2RX7, PAM, SOD2, ABCC8, SLC30A8, D2HGDH"
"93","GO:0010340",1.93310982667975e-05,1,6,6,"carboxyl-O-methyltransferase activity","MF",100,"IHD","PCMT1, ICMT, LCMT1, PCMTD2, ARMT1, PCMTD1"
"94","GO:0010810",0.0494603274740244,0.96452397594387,61,214,"regulation of cell-substrate adhesion","BP",28.5046728971963,"IHD","ABL1, RHOA, BCL2, BCL6, BRAF, CDC42, CDH13, CCR7, COL8A1, DMP1, DOCK1, EFNA5, EPHA1, EPHA3, PTK2B, GSK3B, ITGA6, JAK2, SMAD3, MYF5, NEDD9, NF1, VIT, PIK3R1, PKHD1, PLG, PRKCE, PTEN, PTK2, PTPRJ, SDC4, ST6GAL1, SPOCK1, STK4, UTRN, SKAP1, ROCK2, SEMA3E, EDIL3, DLC1, TRIOBP, LIMCH1, KANK1, CLASP1, MACF1, CORO1C, ABI3BP, GREM1, WDPCP, HSD17B12, RIN2, CARMIL1, FERMT1, AJAP1, PREX1, NDNF, DOCK5, EGFLAM, COL26A1, CCDC80, FMN1, VWC2"
"95","GO:0010811",0.0394110153383413,0.975177404506229,36,120,"positive regulation of cell-substrate adhesion","BP",30,"IHD","ABL1, BRAF, CDC42, CDH13, CCR7, COL8A1, DMP1, DOCK1, EPHA1, PTK2B, GSK3B, ITGA6, JAK2, SMAD3, NEDD9, VIT, PRKCE, PTPRJ, SDC4, STK4, UTRN, SKAP1, EDIL3, TRIOBP, ABI3BP, HSD17B12, RIN2, CARMIL1, FERMT1, PREX1, NDNF, DOCK5, EGFLAM, COL26A1, CCDC80, FMN1, VWC2"
"96","GO:0010906",0.0479796638332812,0.972771492652309,21,96,"regulation of glucose metabolic process","BP",21.875,"IHD","ACACB, ACADM, EP300, FOXO1, GCK, GPLD1, NR3C1, INSR, IRS1, LEPR, PRKN, PPARA, PRKACA, RORA, TCF7L2, SORBS1, PPARGC1A, LCMT1, ADCY10, SDHAF3, NLN, SLC45A3"
"97","GO:0010997",0.0175717260905486,0.997641779364715,4,9,"anaphase-promoting complex binding","MF",44.4444444444444,"IHD","CDC20, PTEN, FBXO5, CDC20B"
"98","GO:0014003",0.0470475414672429,0.978649257532978,12,48,"oligodendrocyte development","BP",25,"IHD","CNTN1, LPAR1, ID4, LYN, MAL, PTEN, EIF2B3, B4GALT6, B4GALT5, WASF3, TENM4, CERS5"
"99","GO:0014054",0.0202220742725717,0.998947757687987,3,4,"positive regulation of gamma-aminobutyric acid secretion","BP",75,"IHD","NTSR1, P2RX7, SLC6A1"
"100","GO:0015399",0.0249214128460323,0.98471400125483,35,150,"primary active transmembrane transporter activity","MF",23.3333333333333,"IHD","ABCA1, ABCD2, ABCC6, ATP2B2, ATP4A, ATP6V1C1, ATP6V1E1, CFTR, COX4I1, ABCC1, NDUFA5, NDUFA9, NDUFA10, ABCC8, ABCC3, ABCG2, ABCG1, ATP2C2, ABCC5, ABCC9, ABCC4, ABCA10, ABCA9, ATP8A1, RALBP1, ABCB10, ATP6V0A2, ATP2C1, ATP6V1D, CYBRD1, ATP6V1E2, ABCA13, ATP6V0D2, ATP6V1C2, ABCB5"
"101","GO:0015643",0.0316221551472924,0.99392688831562,5,10,"toxic substance binding","MF",50,"IHD","CHRNA7, DSG1, EPHX2, GUCY2C, TMEM181"
"102","GO:0015980",0.0117775496267652,0.992287537453435,54,291,"energy derivation by oxidation of organic compounds","BP",18.5567010309278,"IHD","ACADM, ACLY, RHOA, COX4I1, COX10, DLST, ETFDH, GCK, GPD1, GPD2, GSK3B, GYG1, GYS2, HIF1A, IDE, INSR, IRS1, KHK, LEPR, MSH2, NDUFA5, NDUFA9, NDUFA10, OGDH, PFKM, PHKB, PYGB, SDHC, SOD2, VCP, NR4A3, SUCLG2, KL, MTFR1, GFPT2, SORBS1, ME3, PPARGC1A, NNT, PRKAG2, PID1, ADCY10, PRDM16, TMEM135, RUBCNL, IMMP2L, SLC25A33, PNPT1, MRAP2, ACSM1, SDHAF4, IFNLR1, COX7B2, ADGRF5, ADGRF1"
"103","GO:0016053",0.0480894622025649,0.964912897728607,61,326,"organic acid biosynthetic process","BP",18.7116564417178,"IHD","ACACB, ACADL, ACLY, ABCD2, BCAT1, CPS1, CYP2C9, DPYD, GAD1, GAD2, GLUL, INSIG1, LDHC, LIPC, LTA4H, MTAP, MTHFD1, MTR, PAH, PLA2G4A, PLA2G5, PLOD2, PRKAA2, PTGIS, ALDH18A1, SCP2, SLC1A3, SYK, KMO, AKR1C3, DCAF5, KYNU, CYP7B1, QKI, LPGAT1, UST, SLC27A2, MGLL, SIRT2, WDTC1, MTHFD1L, HSD17B12, PRKAG2, HAO1, PECR, ELOVL5, AASDHPPT, ELOVL6, SCD5, ELOVL7, PCBD2, SLC45A3, OSBPL6, OSBPL9, ACSM1, NOXRED1, HACD2, TECRL, MALRD1, ACSM2B, PLA2G2C"
"104","GO:0016185",0.034839339033151,0.993576189199494,5,9,"synaptic vesicle budding from presynaptic endocytic zone membrane","BP",55.5555555555556,"IHD","AP3S1, DNM1, AP3B2, PICALM, SNAP91"
"105","GO:0016493",0.00390623066258137,0.999435826922306,5,23,"C-C chemokine receptor activity","MF",21.7391304347826,"IHD","CCR6, CCR7, ACKR2, XCR1, CXCR1"
"106","GO:0016747",0.0495856623513393,0.966199768571044,42,212,"acyltransferase activity, transferring groups other than amino-acyl groups","MF",19.811320754717,"IHD","NAT1, BRCA2, CPT1A, DLST, EP300, GLUL, GTF2B, NMT1, PLA2G4A, SCP2, SMARCE1, SOAT1, TGM2, GNPAT, NCOA1, GTF3C4, SPTLC2, LPGAT1, PLAAT3, SIRT2, ZDHHC17, KAT6B, SPTLC3, AGPAT5, HHAT, KAT14, ELOVL5, CASD1, ELOVL6, CERS4, ZDHHC14, ELOVL7, NAA11, CERS5, ESCO1, MOGAT1, ACSM1, MBOAT2, GPAT4, SPTSSA, CERS3, CERS6, PNPLA1, ACSM2B, GLYATL3"
"107","GO:0016880",0.00481821052520534,1,2,2,"acid-ammonia (or amide) ligase activity","MF",100,"IHD","GLUL, DPH6"
"108","GO:0016901",0.0495267217784198,1,2,2,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor","MF",100,"IHD","GPD1, GPD2"
"109","GO:0018202",0.033264636579591,0.995847659958679,3,8,"peptidyl-histidine modification","BP",37.5,"IHD","DPH5, SETD3, DPH6"
"110","GO:0018995",0.0391024288618724,0.993205886560418,4,9,"host cellular component","CC",44.4444444444444,"IHD","KPNA2, KPNA3, NUP153, KPNA6"
"111","GO:0019158",0.0454242663359192,1,2,2,"mannokinase activity","MF",100,"IHD","GCK, HK1"
"112","GO:0019254",0.0486393041613936,0.997627270847138,2,3,"carnitine metabolic process, CoA-linked","BP",66.6666666666667,"IHD","ACADL, ACADM"
"113","GO:0019395",0.0231347938540617,0.987236321136533,25,105,"fatty acid oxidation","BP",23.8095238095238,"IHD","ACACB, ACADL, ACADM, ABCD2, CPT1A, DECR1, ETFDH, FMO2, IRS1, PEX7, PHYH, PPARA, PEX5, SCP2, NR4A3, SLC25A17, PPARGC1A, SLC27A2, PRKAG2, HAO1, ACOXL, ECHDC1, ADIPOR2, ACSM1, CYP4V2"
"114","GO:0019722",0.0341535664389653,0.976509863850687,54,207,"calcium-mediated signaling","BP",26.0869565217391,"IHD","ANK2, CACNA1C, CAMK2D, CDH13, CHRM3, CCR6, CCR7, ACKR2, CMKLR1, NR5A2, XCR1, GRIN2A, GRIN2B, GRM5, GSK3B, CXCR1, NFATC1, NFATC2, NFATC3, P2RX7, PLCG2, PPP3CA, PPP3R1, PRKACA, PRKD1, PTPRC, PTPRJ, RIT2, RYR2, SGCD, SLC8A1, SYK, ZAP70, HOMER2, AKAP6, RCAN2, PTGDR2, CAMTA1, LAT, LMCD1, PLCE1, TMBIM4, MYOZ2, PPP1R9A, MCTP2, TMEM38A, TRPM8, MCTP1, NCALD, PPP1R9B, LRRK2, SLC24A4, TPCN2, KSR2"
"115","GO:0019835",0.00728259023686171,0.999522284760942,3,7,"cytolysis","BP",42.8571428571429,"IHD","GBP3, GBP5, GBP7"
"116","GO:0019897",0.0471123488370876,0.969193727137312,42,121,"extrinsic component of plasma membrane","CC",34.7107438016529,"IHD","CDH1, CDH2, CDH4, CDH6, CDH7, CDH8, CDH9, CDH10, CDH12, CDH13, CDH15, CDH18, CTNNA2, DTNA, FGR, FRK, FYN, GNAL, GNAO1, GNAQ, GNGT2, JAK1, JAK2, LYN, PPP3CA, SNAP25, STAC, SYK, TGM3, TIAM1, ZAP70, KCNAB1, CUBN, PICALM, SNAP91, FARP1, GNB5, CDH19, GNG12, GNB4, CDH23, CDH22"
"117","GO:0019957",0.00390886990681096,0.999431743044623,5,24,"C-C chemokine binding","MF",20.8333333333333,"IHD","CCR6, CCR7, ACKR2, XCR1, CXCR1"
"118","GO:0021817",0.0154721513534762,0.999600792519745,2,3,"nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration","BP",66.6666666666667,"IHD","SYNE2, SUN2"
"119","GO:0021953",0.0205733401414658,0.986451040936796,54,179,"central nervous system neuron differentiation","BP",30.1675977653631,"IHD","B2M, BMPR1B, BRINP1, DCC, DRD2, ELAVL4, EPHB1, GABRB1, GLI3, GRID2, ID4, LMX1A, MAP2, NFIB, NKX6-1, NOVA2, NR4A2, OGDH, PAFAH1B1, PTEN, PEX5, RORA, SPOCK1, WNT7A, HERC1, DCLK1, B4GALT6, B4GALT5, SLIT2, RAPGEF2, SEMA3E, TOX, GIGYF2, IFT172, SUFU, SCYL2, TBX20, SCYL3, ZMIZ1, SLC4A10, TAOK1, BRINP2, DMRT3, ARHGEF28, NDNF, SPG11, NDEL1, AGBL4, SLC25A46, PLXNA4, GDF7, MDGA2, DCLK2, BRINP3"
"120","GO:0022412",0.0256765839738817,0.980696456496896,97,424,"cellular process involved in reproduction in multicellular organism","BP",22.877358490566,"IHD","ACVR1, CRISP1, BBS4, BCL2, BMPR1B, BRCA2, BRDT, CFTR, CCR6, DMRT1, DNMT3A, SLC26A3, ETV6, FANCC, PTK2B, FER, ADAM2, MSH2, OCA2, PAFAH1B1, PDE3A, PRKACA, PRKG1, PTEN, PTN, NECTIN2, ROBO2, SLIT3, SOS1, STAU1, SYCP1, TAF4B, TCP11, TMF1, TTK, WT1, ZSCAN21, ZBTB16, FXR1, LGR5, PDE5A, EIF4G3, NEURL1, SLIT2, CDYL, QKI, NDC80, DEAF1, ZPBP, SOX30, HSF2BP, PTGDR2, FOXJ3, SIRT2, MAST2, PSME4, TUT4, OSBP2, PYGO1, CABYR, FBXO5, STAU2, MORC1, DDX25, YTHDF2, UBE2J1, SUFU, PRMT7, DDX4, PAQR5, PIWIL2, STRBP, CFAP44, ADCY10, TEX14, RNF17, FMN2, CELF4, ZMIZ1, NOX5, SPAG16, SPEF2, SHCBP1L, SLC25A31, SPATA16, BRIP1, TDRD12, YTHDC1, CCDC38, TDRD9, ADAD1, PACRG, CFAP54, VPS13B, GALNTL5, SPAG17, DPY19L2, CFAP97D1, TOPAZ1, MEIKIN, MEI4"
"121","GO:0022624",0.0405071830724341,0.989417540220693,5,23,"proteasome accessory complex","CC",21.7391304347826,"IHD","PSMC1, PSMC2, PSMD2, PSMD4, PSMD14"
"122","GO:0022843",0.00439594178317572,0.997405343973897,54,152,"voltage-gated monoatomic cation channel activity","MF",35.5263157894737,"IHD","CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA2D1, CACNB2, CACNB4, KCNA6, KCNC1, KCNC2, KCND2, KCND3, KCNG1, KCNH1, KCNJ6, KCNJ15, KCNK1, KCNK3, KCNMA1, KCNN2, KCNN3, KCNS3, RYR1, SCN1A, SCN2A, SCN3A, SCN8A, SCN9A, SCN10A, SNAP25, ABCC8, KCNAB1, CACNA1I, KCNB2, ABCC9, CACNG3, CACNG2, KCNH4, CACNG5, CACNG4, KCNH5, KCNK10, CACNA2D3, KCNQ5, KCNK13, KCNK12, KCNT1, KCNH7, TMC1, KCNH8, TPCN2, KCNT2, HCN1"
"123","GO:0022851",0.0405753775952131,0.98929821905256,8,13,"GABA-gated chloride ion channel activity","MF",61.5384615384615,"IHD","GABRA2, GABRA4, GABRA5, GABRB1, GABRB2, GABRB3, GABRG1, GABRG3"
"124","GO:0023025",0.00315023206849266,0.999964846554745,2,3,"MHC class Ib protein complex binding","MF",66.6666666666667,"IHD","KLRD1, LILRB1, CYRIB"
"125","GO:0023029",0.00201511303420478,0.999917036608443,3,7,"MHC class Ib protein binding","MF",42.8571428571429,"IHD","KIR2DS4, KLRD1, LILRB1, CYRIB"
"126","GO:0030020",0.0266709204154596,0.987386180245938,21,44,"extracellular matrix structural constituent conferring tensile strength","MF",47.7272727272727,"IHD","COL1A2, COL4A2, COL4A4, COL6A3, COL7A1, COL8A1, COL9A1, COL11A1, COL13A1, COL19A1, COL14A1, COLQ, COL18A1, COL21A1, COL25A1, COL27A1, COL23A1, COL22A1, COL24A1, COL6A5, COL28A1"
"127","GO:0030042",0.0464526401317235,0.976409201151125,17,54,"actin filament depolymerization","BP",31.4814814814815,"IHD","ACTN2, ADD2, ADD3, CAPZA1, CAPZB, EPS8, SPTA1, SPTBN1, SVIL, SEMA5A, MICAL2, TRIOBP, TMOD3, LIMA1, CARMIL1, CRACD, MICAL3, PPP1R9B, SCIN"
"128","GO:0030047",0.0445176495000204,0.997936131878819,2,3,"actin modification","BP",66.6666666666667,"IHD","TRIOBP, SETD3"
